character_id,enemy_id,timestamp,value
335,280,2021-11-09T06,Defeated
323,434,2022-09-05T14,Captured
43,350,2021-01-11T20,Defeated
371,327,2021-04-30T11,Defeated
224,218,2021-10-25T21,Escaped
164,333,2022-12-09T12,Captured
285,409,2021-01-25T06,Captured
315,422,2022-07-09T11,Captured
72,347,2022-07-26T23,Escaped
14,280,2021-09-10T18,Defeated
200,218,2022-10-17T22,Defeated
7,327,2021-03-13T03,Captured
241,269,2022-12-31T21,Captured
81,398,2021-08-30T22,Captured
349,362,2022-12-28T05,Escaped
278,433,2021-07-14T20,Defeated
214,227,2022-04-25T06,Captured
13,409,2022-06-14T08,Escaped
189,313,2023-08-05T03,Defeated
10,249,2022-02-21T04,Defeated
107,360,2023-08-21T00,Escaped
68,327,2023-08-12T09,Defeated
81,373,2022-12-30T20,Escaped
251,292,2022-10-21T01,Defeated
68,363,2021-11-13T04,Defeated
371,227,2023-04-17T02,Escaped
167,370,2021-08-20T06,Escaped
176,322,2022-10-31T04,Captured
361,241,2023-05-07T04,Defeated
214,295,2021-03-08T00,Escaped
23,327,2021-04-25T15,Escaped
120,243,2022-09-08T10,Escaped
372,327,2022-07-15T04,Captured
43,277,2021-01-12T18,Captured
145,245,2023-08-31T16,Defeated
20,279,2021-01-13T05,Defeated
13,442,2022-10-23T01,Escaped
13,221,2021-03-04T06,Captured
165,266,2021-06-16T04,Escaped
262,226,2022-06-10T03,Defeated
152,394,2022-08-02T22,Captured
3,420,2021-05-10T01,Defeated
148,343,2023-08-08T14,Escaped
71,266,2021-05-27T04,Escaped
351,238,2021-03-30T05,Escaped
125,230,2023-01-07T02,Defeated
346,266,2022-06-18T03,Escaped
286,239,2022-06-13T06,Defeated
328,252,2022-04-06T20,Escaped
358,249,2022-09-30T22,Escaped
371,274,2023-01-15T03,Captured
298,322,2023-02-12T16,Escaped
377,423,2021-06-22T06,Captured
332,340,2021-02-26T07,Captured
113,226,2022-08-22T01,Defeated
233,377,2022-09-14T20,Defeated
3,438,2023-07-16T12,Escaped
71,292,2022-04-22T06,Defeated
83,414,2022-07-31T15,Defeated
101,245,2023-04-13T03,Captured
124,329,2023-02-12T02,Defeated
214,251,2022-10-27T03,Defeated
236,347,2023-04-26T11,Escaped
55,280,2022-08-12T22,Escaped
22,241,2022-09-07T15,Defeated
278,238,2022-01-29T12,Escaped
40,217,2021-06-19T13,Escaped
386,398,2021-09-17T17,Captured
375,384,2022-02-03T23,Escaped
139,275,2023-09-04T03,Captured
350,218,2022-03-01T15,Defeated
203,397,2023-06-23T21,Escaped
89,218,2022-08-02T06,Captured
83,367,2022-04-26T19,Defeated
71,289,2023-01-26T11,Defeated
353,269,2021-03-02T17,Escaped
143,272,2022-11-15T18,Defeated
267,346,2022-11-23T22,Escaped
13,373,2021-07-22T04,Defeated
131,258,2021-01-16T14,Captured
98,302,2022-09-04T17,Captured
60,320,2021-06-30T18,Defeated
96,239,2021-11-17T23,Captured
23,401,2021-10-20T11,Defeated
101,377,2021-04-17T08,Defeated
192,247,2021-02-17T01,Escaped
381,365,2022-11-03T02,Escaped
85,302,2023-06-09T16,Escaped
216,243,2023-07-18T17,Captured
343,239,2023-07-12T06,Captured
184,261,2021-10-16T12,Escaped
171,308,2021-07-10T13,Defeated
146,324,2022-03-29T08,Defeated
110,281,2023-07-22T03,Defeated
331,241,2023-05-22T04,Escaped
31,404,2023-04-27T07,Defeated
165,377,2022-02-20T17,Escaped
40,329,2023-03-12T03,Escaped
286,269,2021-07-24T04,Defeated
179,409,2023-02-01T05,Defeated
184,352,2022-06-25T20,Escaped
104,404,2022-11-25T16,Defeated
278,422,2021-03-14T06,Escaped
219,353,2022-06-25T03,Defeated
95,409,2023-08-06T06,Defeated
361,417,2021-12-09T10,Captured
324,420,2023-01-23T10,Defeated
303,339,2021-02-06T15,Captured
10,384,2022-07-30T21,Captured
75,309,2022-07-05T21,Captured
136,340,2023-03-10T23,Defeated
364,237,2022-03-06T17,Captured
177,238,2023-04-23T10,Defeated
381,409,2023-06-07T14,Escaped
381,326,2023-07-26T12,Defeated
331,324,2021-06-10T00,Captured
238,352,2021-03-03T20,Captured
233,362,2022-04-12T06,Captured
13,387,2023-04-25T00,Defeated
94,217,2021-02-26T15,Captured
153,380,2023-02-10T20,Defeated
349,289,2023-09-09T23,Defeated
206,303,2021-05-06T13,Escaped
71,258,2021-08-31T09,Escaped
81,411,2022-01-13T05,Defeated
71,281,2023-06-25T01,Defeated
5,391,2022-03-08T10,Defeated
254,280,2022-06-09T22,Captured
328,330,2022-01-11T06,Captured
294,346,2023-01-02T05,Defeated
325,353,2022-02-23T19,Captured
142,251,2022-07-08T01,Defeated
206,293,2021-08-07T06,Escaped
379,247,2021-12-13T05,Captured
351,239,2022-01-06T02,Escaped
85,374,2021-09-25T21,Escaped
98,422,2022-11-23T16,Escaped
52,255,2022-10-12T15,Captured
68,338,2021-02-14T07,Defeated
328,409,2021-12-21T14,Escaped
328,293,2022-07-23T07,Defeated
113,406,2022-12-25T17,Defeated
94,411,2021-08-09T00,Defeated
38,264,2021-09-20T10,Captured
184,426,2021-01-17T00,Defeated
338,380,2021-08-15T09,Escaped
109,411,2023-03-28T14,Escaped
324,299,2023-04-26T15,Escaped
254,397,2021-01-04T13,Escaped
87,380,2021-05-21T07,Escaped
265,237,2023-02-01T14,Escaped
206,274,2022-06-10T13,Defeated
142,435,2021-06-23T20,Defeated
325,295,2022-03-08T08,Escaped
278,438,2022-11-24T04,Captured
232,389,2021-12-17T19,Captured
315,344,2021-08-14T03,Escaped
65,411,2022-05-27T05,Escaped
20,346,2022-12-27T14,Captured
94,373,2022-01-13T16,Escaped
341,278,2021-09-30T09,Defeated
13,374,2021-02-22T08,Escaped
351,426,2022-10-07T04,Defeated
278,427,2022-09-13T22,Escaped
377,239,2022-10-19T21,Escaped
94,249,2022-12-31T08,Escaped
71,245,2021-12-14T05,Defeated
83,387,2021-01-13T04,Escaped
145,372,2021-09-03T07,Defeated
246,394,2023-04-27T18,Defeated
325,362,2023-04-11T21,Escaped
282,299,2021-06-08T04,Defeated
139,315,2023-07-08T13,Defeated
31,432,2021-02-05T11,Captured
39,295,2023-07-16T16,Defeated
235,423,2023-02-18T16,Defeated
72,374,2021-02-08T16,Escaped
238,339,2021-02-24T01,Captured
85,343,2022-11-01T17,Defeated
232,416,2021-05-22T22,Captured
13,280,2022-10-24T11,Defeated
361,280,2023-05-25T01,Defeated
32,223,2021-06-23T10,Escaped
277,264,2023-01-11T17,Escaped
95,414,2022-04-09T14,Captured
139,380,2021-06-13T10,Defeated
131,394,2021-08-02T21,Captured
169,423,2021-02-12T11,Captured
142,414,2021-06-12T19,Captured
219,292,2023-05-13T15,Escaped
341,309,2021-01-04T16,Captured
298,297,2022-02-10T01,Escaped
1,338,2023-07-07T18,Defeated
169,406,2022-04-17T00,Defeated
386,303,2022-03-16T20,Captured
43,343,2023-01-20T23,Captured
379,420,2021-11-10T16,Escaped
319,351,2022-07-15T20,Captured
101,218,2022-06-28T13,Defeated
319,338,2022-10-12T15,Escaped
189,306,2023-02-14T05,Defeated
20,333,2021-05-25T04,Defeated
206,234,2021-10-16T12,Escaped
182,397,2022-09-20T14,Defeated
303,252,2022-09-02T01,Defeated
355,423,2022-07-19T18,Escaped
375,423,2022-11-18T13,Captured
153,245,2021-01-18T11,Captured
208,370,2022-01-01T06,Defeated
267,336,2022-12-26T22,Escaped
31,257,2022-04-21T16,Escaped
386,367,2023-08-24T13,Defeated
310,274,2022-04-14T01,Escaped
254,264,2022-10-11T14,Escaped
278,319,2021-09-02T22,Escaped
244,367,2023-07-07T18,Escaped
267,239,2022-07-22T18,Captured
222,370,2022-05-03T21,Defeated
14,311,2022-01-04T21,Escaped
233,320,2021-05-19T21,Escaped
285,252,2023-05-26T06,Escaped
20,272,2023-01-16T01,Escaped
182,359,2021-03-19T08,Captured
113,441,2021-01-18T01,Captured
173,441,2023-07-15T05,Captured
338,426,2023-05-05T22,Defeated
384,275,2021-06-27T04,Defeated
251,243,2022-12-16T04,Escaped
292,414,2022-07-15T10,Escaped
184,258,2022-11-11T23,Escaped
92,333,2023-07-19T20,Captured
389,339,2021-05-18T18,Captured
45,237,2022-07-04T02,Defeated
381,311,2023-07-30T02,Escaped
267,218,2021-04-11T18,Escaped
68,217,2021-08-27T06,Defeated
85,442,2022-05-20T00,Escaped
23,326,2023-05-15T09,Escaped
268,333,2022-01-22T15,Escaped
168,237,2021-05-18T17,Defeated
355,313,2022-07-19T15,Escaped
292,409,2021-09-06T15,Defeated
210,226,2021-10-16T03,Escaped
124,308,2021-11-02T18,Captured
82,373,2022-01-16T20,Defeated
278,394,2021-10-05T02,Captured
282,432,2022-10-08T23,Captured
303,326,2021-01-29T07,Captured
153,272,2022-09-05T15,Defeated
392,278,2021-02-22T04,Defeated
109,389,2021-11-19T21,Captured
268,370,2022-09-22T08,Defeated
381,230,2023-02-23T06,Defeated
289,423,2021-05-28T13,Defeated
131,324,2022-05-10T03,Captured
370,423,2023-02-06T23,Captured
40,338,2022-06-27T09,Escaped
306,389,2023-05-31T21,Escaped
134,391,2022-02-15T09,Escaped
95,283,2022-10-09T22,Captured
200,329,2021-03-30T23,Defeated
303,226,2021-12-07T17,Defeated
169,264,2021-02-06T09,Escaped
61,293,2023-08-22T18,Defeated
319,381,2022-11-21T11,Defeated
323,397,2021-01-12T02,Captured
20,397,2022-07-13T03,Defeated
197,252,2023-07-21T20,Defeated
153,311,2021-07-25T22,Defeated
104,367,2023-03-09T14,Captured
128,377,2022-01-08T05,Defeated
358,416,2021-09-23T01,Escaped
319,283,2023-04-15T08,Defeated
14,329,2021-03-27T03,Captured
85,319,2023-08-25T11,Escaped
68,438,2021-08-01T06,Defeated
169,252,2022-11-23T14,Escaped
370,245,2022-02-09T21,Defeated
115,359,2021-10-16T15,Captured
261,247,2023-02-23T15,Defeated
257,258,2021-09-22T04,Captured
152,299,2022-09-07T04,Captured
377,353,2023-03-22T12,Captured
182,350,2022-05-12T11,Defeated
36,352,2021-03-20T19,Defeated
254,234,2021-09-18T20,Defeated
93,420,2022-01-31T08,Defeated
55,278,2022-08-02T06,Captured
235,315,2023-08-08T09,Captured
55,221,2022-08-05T06,Captured
282,416,2021-12-22T10,Defeated
92,264,2021-05-28T19,Escaped
65,423,2022-05-25T05,Defeated
165,237,2022-09-06T00,Captured
23,428,2023-03-14T23,Captured
208,419,2021-12-26T09,Captured
71,292,2022-10-17T09,Escaped
236,226,2022-09-09T03,Captured
40,283,2023-07-15T23,Captured
101,283,2021-12-30T17,Captured
367,315,2022-05-28T02,Defeated
214,398,2021-07-22T02,Defeated
95,286,2023-05-12T15,Defeated
300,289,2023-08-18T09,Escaped
10,353,2023-08-22T16,Defeated
359,319,2023-04-25T05,Defeated
267,338,2023-07-09T19,Captured
379,299,2023-07-14T03,Escaped
358,433,2023-04-08T14,Escaped
28,251,2023-02-20T22,Defeated
165,218,2021-04-27T06,Escaped
152,419,2023-04-20T19,Escaped
334,333,2023-03-07T08,Defeated
282,278,2021-10-22T20,Escaped
115,293,2021-02-19T20,Captured
267,318,2021-05-23T14,Captured
216,251,2023-06-25T03,Captured
81,295,2022-07-16T18,Escaped
233,372,2023-02-09T21,Defeated
61,380,2021-04-22T03,Escaped
17,406,2021-12-30T05,Captured
257,299,2023-01-26T10,Captured
357,380,2022-01-26T06,Escaped
120,221,2022-04-21T21,Captured
192,433,2021-05-20T10,Escaped
162,350,2023-02-27T06,Escaped
389,238,2022-01-23T07,Captured
32,346,2021-06-27T07,Escaped
232,258,2021-05-17T10,Captured
274,420,2021-07-22T05,Escaped
367,313,2021-08-12T08,Defeated
50,397,2023-02-06T22,Captured
203,389,2021-01-22T11,Captured
176,279,2021-07-15T04,Escaped
313,377,2021-08-02T00,Captured
23,338,2022-05-17T22,Defeated
168,279,2022-11-27T17,Captured
216,277,2022-02-01T15,Escaped
50,329,2022-04-20T09,Captured
165,283,2023-01-20T06,Escaped
98,347,2021-02-01T09,Defeated
233,311,2022-04-24T01,Captured
89,230,2023-02-20T17,Escaped
162,306,2022-12-05T16,Escaped
200,217,2023-01-31T12,Captured
267,239,2022-12-09T01,Captured
244,286,2022-11-30T04,Escaped
156,343,2021-02-12T10,Escaped
3,324,2022-09-13T06,Captured
101,292,2023-03-26T12,Captured
389,257,2022-04-12T06,Escaped
131,319,2022-02-15T02,Defeated
241,432,2023-04-19T23,Escaped
64,441,2023-01-16T05,Escaped
55,343,2022-08-21T21,Captured
334,441,2021-09-20T13,Captured
346,416,2021-11-20T14,Captured
192,438,2021-03-14T19,Escaped
310,422,2023-08-01T20,Defeated
361,391,2021-07-04T04,Defeated
83,373,2023-09-05T23,Escaped
183,326,2021-12-31T15,Escaped
109,302,2022-07-31T06,Defeated
40,433,2023-02-10T20,Captured
222,414,2022-10-28T23,Defeated
107,286,2021-06-12T12,Escaped
367,397,2023-02-26T08,Captured
14,315,2023-07-14T10,Escaped
40,258,2023-03-03T23,Defeated
294,343,2023-02-20T17,Captured
389,239,2023-07-31T02,Escaped
372,293,2023-01-09T21,Escaped
224,419,2023-04-01T17,Defeated
176,226,2022-04-26T14,Defeated
195,394,2023-08-23T12,Escaped
95,237,2023-03-29T05,Escaped
389,435,2022-08-26T15,Captured
92,315,2021-11-15T20,Captured
72,373,2022-01-09T03,Escaped
262,350,2022-08-11T02,Defeated
167,309,2022-04-07T13,Escaped
367,433,2023-05-05T17,Escaped
367,292,2023-06-24T13,Defeated
148,326,2021-02-11T05,Escaped
131,238,2021-06-08T13,Defeated
110,419,2021-04-04T10,Captured
171,389,2023-08-20T21,Defeated
244,266,2021-12-24T12,Defeated
182,221,2022-10-22T15,Captured
278,346,2022-08-29T12,Defeated
267,387,2021-02-25T22,Defeated
95,406,2023-04-20T05,Escaped
208,432,2021-10-03T23,Captured
295,251,2023-02-07T18,Captured
214,286,2021-12-23T11,Escaped
64,377,2022-07-06T16,Escaped
182,227,2021-02-01T04,Defeated
319,302,2022-11-24T11,Defeated
392,279,2022-06-20T06,Escaped
23,380,2022-07-23T15,Defeated
351,370,2022-06-05T07,Escaped
35,360,2021-09-29T19,Captured
159,322,2023-03-04T17,Captured
322,293,2023-04-02T17,Escaped
94,394,2022-12-11T23,Defeated
325,420,2022-12-09T00,Captured
1,226,2022-05-20T01,Escaped
68,269,2023-07-16T12,Escaped
277,363,2023-05-07T06,Escaped
227,419,2022-11-10T02,Defeated
165,258,2022-11-13T19,Captured
142,279,2021-08-30T03,Escaped
222,308,2022-03-23T16,Escaped
79,438,2022-06-17T17,Captured
322,356,2022-11-28T00,Defeated
303,343,2022-01-10T19,Defeated
25,362,2023-01-17T00,Escaped
370,409,2021-02-27T13,Escaped
153,223,2022-07-18T06,Escaped
381,433,2021-09-21T21,Escaped
79,344,2023-08-05T05,Escaped
177,404,2022-10-15T04,Defeated
350,401,2023-06-07T07,Defeated
45,252,2021-02-04T23,Captured
349,426,2022-03-10T06,Captured
168,232,2021-01-26T04,Escaped
325,391,2022-05-07T03,Defeated
353,249,2023-06-10T03,Captured
82,306,2022-01-29T00,Escaped
1,326,2021-07-13T08,Defeated
183,419,2023-08-06T21,Captured
139,241,2023-07-13T20,Defeated
168,297,2021-08-19T10,Escaped
165,367,2023-09-12T08,Captured
286,350,2023-08-07T21,Defeated
31,320,2021-08-21T07,Defeated
238,350,2022-09-08T11,Captured
211,252,2023-02-02T15,Defeated
325,234,2022-12-22T09,Defeated
353,350,2023-01-06T01,Captured
338,230,2021-01-20T11,Defeated
358,247,2023-04-22T10,Defeated
208,330,2023-01-27T19,Captured
384,374,2021-11-30T01,Escaped
319,344,2023-05-01T15,Escaped
370,293,2022-06-17T02,Defeated
289,261,2021-09-15T12,Escaped
268,232,2022-07-27T03,Defeated
85,380,2023-06-01T18,Captured
386,380,2022-07-03T20,Defeated
139,217,2023-07-21T22,Captured
298,269,2022-08-06T02,Defeated
319,230,2022-05-28T07,Captured
346,336,2022-03-30T18,Defeated
328,308,2021-06-04T09,Defeated
307,280,2023-04-26T18,Defeated
353,406,2023-03-03T11,Captured
101,293,2022-11-18T19,Escaped
267,333,2021-07-12T03,Defeated
317,318,2022-12-18T12,Escaped
258,309,2023-01-25T01,Defeated
7,223,2022-05-07T21,Defeated
60,426,2023-04-16T14,Captured
303,441,2021-03-17T07,Captured
23,274,2022-12-16T19,Escaped
195,281,2023-04-20T07,Defeated
314,420,2023-07-14T07,Defeated
314,309,2022-04-23T22,Defeated
257,360,2022-01-12T20,Escaped
109,397,2023-06-25T13,Escaped
236,226,2023-01-16T19,Defeated
389,320,2022-10-19T14,Defeated
300,406,2023-07-16T11,Captured
232,243,2021-08-13T19,Captured
306,309,2023-07-29T16,Defeated
107,365,2021-07-30T08,Captured
93,365,2022-12-06T12,Escaped
109,315,2022-01-12T08,Defeated
142,299,2021-09-05T05,Captured
13,326,2021-02-13T10,Escaped
183,343,2021-07-20T04,Escaped
189,362,2023-07-03T08,Escaped
47,247,2021-04-03T00,Escaped
89,251,2021-04-17T13,Captured
322,252,2023-02-09T21,Escaped
82,426,2023-01-18T01,Escaped
153,313,2022-01-07T08,Defeated
319,283,2023-08-02T20,Captured
14,232,2021-09-09T08,Defeated
167,338,2021-02-17T13,Defeated
300,326,2022-08-31T19,Captured
17,283,2023-08-14T17,Captured
52,264,2021-01-21T19,Escaped
285,333,2021-09-22T07,Captured
173,324,2023-02-27T20,Escaped
392,269,2021-04-17T17,Captured
261,238,2023-04-08T00,Defeated
274,311,2021-06-12T00,Captured
23,359,2023-08-23T00,Defeated
195,356,2023-04-08T16,Captured
211,438,2023-06-20T17,Captured
89,365,2023-05-23T05,Captured
371,237,2023-06-05T18,Escaped
227,350,2023-01-31T16,Defeated
267,223,2023-02-20T02,Captured
131,404,2021-04-27T05,Captured
28,389,2021-09-03T04,Captured
203,330,2022-05-30T23,Escaped
52,389,2022-03-07T12,Captured
322,315,2023-06-03T01,Defeated
254,339,2022-02-01T13,Escaped
325,367,2021-01-25T14,Escaped
353,428,2023-04-26T05,Defeated
219,283,2022-03-24T02,Captured
146,218,2021-12-12T13,Captured
306,232,2023-06-13T14,Escaped
123,255,2021-04-02T16,Defeated
64,329,2022-01-24T04,Escaped
20,324,2023-02-15T14,Captured
286,226,2022-06-28T21,Defeated
52,356,2022-05-04T04,Escaped
150,420,2022-08-16T01,Escaped
268,435,2021-12-20T17,Defeated
343,404,2022-12-24T04,Escaped
92,269,2022-01-31T00,Captured
120,420,2021-09-10T18,Captured
370,441,2023-04-05T11,Captured
177,370,2023-04-21T15,Defeated
322,433,2022-07-03T23,Escaped
351,346,2022-08-25T12,Defeated
39,295,2022-06-11T23,Defeated
28,343,2021-03-30T22,Defeated
358,344,2022-03-31T23,Escaped
136,353,2022-06-21T03,Defeated
351,330,2021-07-21T02,Defeated
165,313,2022-07-25T02,Defeated
182,404,2023-02-26T11,Captured
186,363,2023-01-18T04,Defeated
96,303,2023-07-15T16,Escaped
7,275,2022-02-22T02,Captured
343,264,2022-02-08T18,Captured
31,302,2023-06-27T16,Defeated
93,295,2022-12-31T06,Defeated
317,404,2023-06-26T19,Escaped
87,315,2022-04-12T18,Captured
92,432,2022-06-29T00,Captured
52,329,2023-06-20T11,Defeated
372,398,2022-05-10T11,Escaped
200,306,2022-04-12T18,Defeated
36,237,2023-02-04T18,Captured
183,372,2021-10-06T03,Defeated
265,336,2022-01-26T11,Defeated
313,352,2023-01-10T22,Captured
98,297,2021-10-24T21,Escaped
165,239,2022-10-22T19,Escaped
268,293,2023-02-01T18,Defeated
342,339,2021-11-26T12,Defeated
200,340,2022-11-24T15,Defeated
303,230,2021-11-21T01,Escaped
359,417,2021-06-03T09,Defeated
93,258,2021-03-04T10,Captured
107,417,2021-05-24T08,Captured
251,329,2023-08-06T14,Escaped
82,389,2021-02-09T08,Defeated
342,279,2022-04-06T12,Defeated
211,344,2022-01-29T21,Defeated
96,394,2023-07-07T08,Captured
36,441,2021-11-08T10,Captured
110,387,2022-09-10T03,Captured
128,333,2023-06-07T01,Captured
173,417,2021-08-12T21,Defeated
104,293,2021-03-11T08,Escaped
71,381,2021-04-15T06,Captured
32,367,2022-04-30T01,Defeated
20,406,2022-05-07T04,Captured
262,319,2021-01-29T18,Escaped
139,374,2022-03-27T21,Escaped
169,326,2023-07-19T12,Escaped
282,238,2021-07-25T01,Defeated
305,217,2023-03-23T07,Escaped
313,269,2021-03-21T21,Escaped
79,336,2022-05-31T08,Escaped
55,367,2022-02-14T19,Captured
143,356,2021-01-10T08,Captured
1,322,2022-06-20T06,Escaped
25,391,2022-08-15T01,Captured
72,431,2021-09-19T20,Escaped
277,247,2022-07-17T22,Captured
95,320,2023-08-10T07,Defeated
150,336,2021-07-11T02,Captured
35,324,2022-12-21T00,Defeated
372,350,2023-02-08T21,Escaped
230,340,2022-04-11T18,Captured
214,423,2023-08-02T05,Captured
169,309,2023-03-01T14,Defeated
168,299,2022-09-28T05,Escaped
13,441,2023-06-14T14,Captured
294,426,2022-05-19T09,Escaped
355,381,2022-01-28T08,Defeated
268,401,2022-09-05T03,Defeated
186,238,2022-02-13T03,Captured
156,414,2023-08-23T18,Escaped
81,370,2023-02-10T17,Escaped
351,297,2021-03-16T01,Escaped
332,401,2021-04-12T11,Defeated
268,426,2022-12-27T17,Escaped
361,245,2023-02-08T11,Defeated
392,329,2021-08-02T04,Defeated
254,351,2022-05-16T00,Escaped
235,261,2021-01-20T20,Captured
139,230,2023-02-06T07,Escaped
38,360,2021-12-23T12,Defeated
169,367,2022-10-05T06,Defeated
7,380,2021-04-05T17,Escaped
372,394,2023-02-04T16,Captured
264,394,2021-02-01T20,Defeated
203,422,2021-06-24T19,Escaped
323,351,2022-11-21T07,Defeated
94,320,2021-05-31T16,Defeated
224,391,2021-09-07T09,Defeated
176,397,2022-10-04T22,Captured
104,238,2022-07-29T00,Escaped
142,245,2021-05-27T17,Escaped
39,217,2022-08-26T15,Captured
372,309,2021-04-05T10,Defeated
386,306,2021-05-22T11,Defeated
241,427,2021-06-18T04,Escaped
47,352,2023-03-15T14,Defeated
131,299,2022-07-20T11,Defeated
107,322,2022-05-30T06,Captured
319,398,2022-07-04T20,Defeated
128,269,2022-07-20T06,Captured
338,381,2021-12-31T01,Escaped
232,217,2023-01-19T00,Defeated
32,398,2023-04-02T15,Defeated
183,234,2021-06-06T05,Captured
31,416,2023-03-12T06,Defeated
295,372,2022-04-09T04,Defeated
136,441,2021-01-27T06,Escaped
14,272,2023-06-06T09,Escaped
332,419,2022-05-28T19,Defeated
68,409,2022-03-06T13,Captured
307,308,2021-06-18T00,Defeated
79,360,2022-03-18T19,Captured
7,397,2023-06-03T23,Escaped
136,227,2022-03-28T07,Captured
165,289,2021-06-07T13,Captured
351,391,2023-07-05T09,Escaped
7,315,2021-11-04T12,Captured
20,373,2023-08-01T05,Captured
134,416,2022-06-29T21,Defeated
294,391,2023-01-20T14,Escaped
94,441,2022-08-04T04,Escaped
184,309,2022-12-13T21,Defeated
342,414,2023-02-14T02,Defeated
334,409,2021-01-28T01,Defeated
236,274,2023-07-13T05,Captured
101,333,2022-05-18T02,Captured
210,297,2023-01-12T17,Defeated
236,251,2023-07-13T11,Escaped
40,419,2023-08-18T23,Escaped
331,391,2022-01-06T05,Defeated
75,313,2022-09-23T08,Captured
43,230,2022-07-06T04,Captured
28,303,2021-11-13T15,Captured
349,266,2022-07-25T09,Captured
52,343,2021-03-04T05,Captured
23,417,2021-07-12T06,Defeated
173,344,2022-05-12T22,Captured
171,404,2023-08-27T05,Defeated
379,370,2021-03-21T05,Captured
139,237,2021-06-17T08,Escaped
359,261,2023-03-30T03,Escaped
305,338,2022-07-21T15,Escaped
89,362,2022-08-16T16,Captured
14,292,2022-04-27T18,Defeated
64,232,2021-02-08T19,Defeated
192,283,2023-08-06T20,Defeated
171,359,2021-12-01T10,Escaped
40,401,2022-07-15T17,Captured
289,319,2021-09-30T15,Defeated
109,289,2021-07-24T17,Captured
370,286,2021-04-06T19,Defeated
118,344,2023-03-27T00,Captured
169,324,2023-09-07T12,Escaped
123,426,2022-01-04T05,Captured
136,426,2021-11-16T12,Escaped
7,274,2021-10-04T23,Defeated
351,419,2023-09-11T19,Escaped
171,398,2021-08-26T11,Captured
292,406,2023-06-08T17,Captured
143,330,2021-11-18T19,Escaped
307,243,2021-04-15T11,Escaped
386,286,2023-06-12T12,Escaped
246,427,2022-06-26T07,Defeated
331,343,2022-08-20T17,Escaped
165,306,2022-10-06T10,Escaped
268,221,2022-04-15T03,Defeated
353,245,2023-07-26T08,Defeated
115,245,2023-02-27T17,Captured
192,340,2022-01-18T13,Captured
107,280,2023-03-16T09,Defeated
315,237,2021-08-11T14,Escaped
61,435,2023-02-19T09,Defeated
79,438,2022-06-04T06,Defeated
338,367,2022-09-28T01,Escaped
328,319,2022-09-16T09,Defeated
22,346,2021-02-22T09,Escaped
353,293,2021-11-15T21,Escaped
71,394,2021-10-19T20,Defeated
96,239,2021-11-23T09,Escaped
315,227,2021-10-24T23,Defeated
57,309,2021-09-03T14,Captured
113,230,2021-04-16T18,Captured
146,344,2021-02-22T16,Defeated
31,277,2023-07-18T05,Defeated
110,339,2022-02-01T09,Escaped
303,295,2022-11-11T06,Captured
87,315,2023-01-11T09,Defeated
177,309,2022-03-09T01,Defeated
156,309,2023-04-17T01,Captured
168,394,2022-03-02T12,Defeated
230,359,2021-10-14T10,Defeated
233,299,2021-09-22T05,Captured
322,264,2021-12-10T07,Escaped
31,313,2021-02-08T10,Defeated
379,367,2021-02-03T16,Defeated
258,258,2023-07-26T12,Escaped
271,326,2021-10-27T05,Escaped
118,333,2023-06-07T03,Captured
148,286,2021-01-22T14,Captured
232,264,2023-06-03T18,Captured
52,269,2022-09-18T06,Defeated
32,373,2021-09-21T08,Captured
377,252,2023-01-18T21,Defeated
351,257,2023-05-28T10,Escaped
85,374,2021-09-09T18,Escaped
371,344,2022-01-04T15,Escaped
118,255,2022-12-14T19,Captured
20,292,2022-11-24T13,Defeated
264,397,2021-05-02T23,Captured
171,277,2021-06-23T00,Defeated
142,221,2023-07-16T06,Defeated
257,322,2021-03-15T18,Captured
342,362,2022-09-21T07,Defeated
295,286,2021-01-01T16,Defeated
389,280,2023-07-01T02,Captured
23,324,2021-11-25T04,Defeated
17,239,2022-02-27T21,Escaped
325,318,2021-07-10T13,Defeated
384,322,2022-01-15T05,Escaped
200,420,2022-02-09T19,Defeated
307,398,2023-01-12T09,Defeated
298,234,2022-03-29T08,Escaped
104,227,2022-12-27T09,Defeated
257,343,2023-07-05T01,Escaped
101,272,2021-06-01T23,Escaped
14,344,2022-08-01T13,Defeated
227,422,2021-08-14T04,Captured
110,363,2021-06-09T21,Defeated
156,258,2021-10-07T00,Captured
36,234,2021-09-28T15,Escaped
168,442,2023-08-20T18,Defeated
372,217,2022-10-10T21,Defeated
197,398,2021-12-04T02,Defeated
364,227,2021-01-15T17,Escaped
271,422,2021-12-18T00,Defeated
203,372,2021-06-09T06,Defeated
338,414,2022-08-28T19,Defeated
315,411,2021-09-15T05,Defeated
206,289,2022-06-21T10,Defeated
230,306,2021-07-07T08,Captured
197,308,2021-10-29T02,Defeated
61,417,2022-03-07T03,Escaped
120,266,2022-11-14T21,Escaped
2,289,2021-03-21T21,Defeated
306,221,2023-07-02T17,Escaped
85,347,2022-10-23T06,Escaped
173,423,2023-08-15T13,Captured
254,433,2021-03-31T04,Defeated
87,308,2023-03-13T06,Defeated
386,313,2021-06-12T11,Escaped
349,329,2022-12-06T08,Defeated
167,427,2021-09-29T18,Defeated
82,353,2021-08-08T22,Escaped
307,419,2021-11-07T13,Defeated
338,234,2022-11-20T20,Defeated
349,372,2023-02-21T03,Escaped
303,406,2022-03-04T14,Escaped
