npc_id,question_id,timestamp,value
64,88,2022-07-13T21,Started Conversation
2,172,2023-03-29T18,Ended Conversation
131,162,2021-04-28T16,Ended Conversation
51,57,2023-03-23T05,Started Conversation
106,32,2023-07-16T07,Started Conversation
45,92,2021-10-14T10,Started Conversation
118,229,2021-11-03T21,Started Conversation
10,14,2022-11-25T05,Ended Conversation
64,28,2023-04-14T22,Started Conversation
67,7,2021-11-06T12,Ended Conversation
120,134,2021-12-13T16,Started Conversation
8,201,2021-01-22T19,Ended Conversation
10,160,2021-07-23T17,Ended Conversation
14,224,2023-06-18T12,Ended Conversation
98,77,2021-02-02T04,Ended Conversation
12,2,2021-08-06T01,Ended Conversation
101,146,2021-03-26T16,Ended Conversation
14,162,2022-12-16T23,Started Conversation
72,227,2023-09-02T20,Started Conversation
21,105,2021-04-16T04,Started Conversation
38,182,2022-09-03T12,Started Conversation
16,27,2022-11-04T11,Ended Conversation
36,132,2021-10-20T06,Started Conversation
133,118,2023-07-08T14,Ended Conversation
7,3,2021-03-03T22,Ended Conversation
45,167,2021-07-28T09,Ended Conversation
42,216,2023-05-25T04,Started Conversation
15,179,2022-06-16T01,Ended Conversation
91,183,2023-08-23T20,Started Conversation
101,175,2022-07-06T03,Ended Conversation
12,29,2023-03-28T09,Started Conversation
6,201,2021-12-27T03,Ended Conversation
76,73,2023-07-22T11,Started Conversation
21,131,2021-11-19T17,Ended Conversation
87,190,2022-09-20T15,Started Conversation
111,65,2021-01-02T17,Ended Conversation
61,198,2021-12-17T12,Ended Conversation
128,136,2021-06-14T02,Started Conversation
133,73,2023-04-15T22,Ended Conversation
33,27,2022-08-13T02,Started Conversation
60,10,2022-03-08T12,Ended Conversation
6,189,2021-05-20T07,Ended Conversation
118,3,2021-07-22T12,Started Conversation
72,182,2021-10-19T01,Started Conversation
61,61,2021-03-15T04,Started Conversation
21,146,2022-08-01T19,Started Conversation
30,35,2023-01-12T13,Ended Conversation
54,224,2023-08-19T12,Ended Conversation
12,227,2022-03-08T19,Started Conversation
115,179,2021-01-20T04,Started Conversation
38,60,2022-08-18T11,Ended Conversation
21,183,2022-07-03T21,Ended Conversation
81,101,2021-01-08T19,Started Conversation
102,56,2022-03-04T11,Started Conversation
24,190,2022-10-10T11,Ended Conversation
17,220,2022-03-11T01,Started Conversation
36,14,2023-04-19T15,Started Conversation
87,61,2023-01-07T23,Started Conversation
43,63,2022-03-13T07,Ended Conversation
45,73,2022-05-12T00,Ended Conversation
36,46,2023-02-03T13,Ended Conversation
42,192,2023-04-14T13,Ended Conversation
61,110,2022-03-15T15,Started Conversation
62,226,2021-08-25T05,Ended Conversation
51,35,2022-02-03T19,Started Conversation
67,85,2021-04-25T03,Ended Conversation
101,225,2022-01-01T14,Ended Conversation
62,225,2022-08-03T00,Ended Conversation
128,184,2023-02-17T15,Started Conversation
124,88,2023-02-02T06,Ended Conversation
94,132,2022-06-09T15,Ended Conversation
94,48,2022-02-20T15,Started Conversation
30,65,2023-02-21T23,Ended Conversation
6,192,2021-09-09T23,Ended Conversation
51,72,2023-02-01T09,Ended Conversation
48,115,2022-09-12T04,Ended Conversation
106,146,2021-05-28T22,Ended Conversation
97,51,2022-12-13T10,Ended Conversation
6,24,2022-07-23T23,Started Conversation
91,175,2021-05-20T19,Ended Conversation
73,220,2022-11-09T16,Started Conversation
12,226,2021-05-14T14,Ended Conversation
62,134,2023-06-10T06,Ended Conversation
57,104,2022-10-05T14,Started Conversation
8,128,2023-06-28T03,Ended Conversation
125,220,2022-07-07T03,Ended Conversation
40,216,2022-11-21T10,Ended Conversation
38,15,2021-09-06T05,Started Conversation
39,113,2022-02-24T20,Ended Conversation
114,105,2023-01-20T03,Started Conversation
67,110,2021-08-13T08,Started Conversation
40,63,2022-12-03T01,Started Conversation
61,120,2021-12-10T17,Started Conversation
39,224,2022-04-24T02,Ended Conversation
76,200,2021-05-25T22,Started Conversation
17,34,2022-09-02T04,Ended Conversation
67,152,2023-01-23T10,Ended Conversation
72,101,2022-01-13T13,Ended Conversation
64,226,2021-10-20T05,Ended Conversation
60,223,2021-04-10T09,Ended Conversation
84,78,2023-07-11T06,Started Conversation
128,109,2022-05-17T02,Started Conversation
70,106,2023-01-07T08,Ended Conversation
97,204,2021-07-21T16,Ended Conversation
124,46,2022-02-09T20,Started Conversation
101,157,2022-07-31T07,Started Conversation
14,117,2022-10-01T01,Ended Conversation
98,18,2022-02-07T16,Ended Conversation
48,48,2023-09-11T01,Started Conversation
8,220,2023-07-25T08,Ended Conversation
61,123,2022-04-08T19,Ended Conversation
24,91,2023-07-14T02,Started Conversation
106,162,2022-09-14T12,Started Conversation
83,18,2022-06-02T07,Started Conversation
42,193,2022-04-28T04,Ended Conversation
79,131,2023-01-06T07,Ended Conversation
102,73,2021-03-02T09,Started Conversation
128,109,2023-07-10T23,Started Conversation
40,213,2022-04-25T13,Started Conversation
110,132,2023-08-19T03,Started Conversation
128,3,2023-05-04T11,Started Conversation
79,175,2022-07-02T22,Ended Conversation
110,154,2023-02-19T00,Started Conversation
49,192,2022-03-11T19,Ended Conversation
124,118,2022-01-06T03,Ended Conversation
24,196,2023-09-02T09,Ended Conversation
98,183,2021-03-24T11,Started Conversation
57,70,2023-03-31T02,Ended Conversation
42,131,2022-12-19T12,Started Conversation
33,15,2021-12-17T20,Ended Conversation
19,88,2023-03-30T18,Started Conversation
48,43,2023-06-05T18,Ended Conversation
84,160,2021-09-08T12,Started Conversation
103,123,2023-04-02T09,Started Conversation
59,131,2021-08-16T03,Ended Conversation
53,38,2022-07-31T07,Started Conversation
61,55,2021-06-11T07,Ended Conversation
30,167,2023-07-08T17,Ended Conversation
83,15,2021-03-02T08,Ended Conversation
133,136,2023-08-02T06,Started Conversation
87,209,2021-12-20T13,Ended Conversation
114,229,2023-04-16T20,Ended Conversation
16,149,2021-08-01T04,Ended Conversation
103,149,2023-04-05T19,Ended Conversation
81,92,2021-12-29T11,Started Conversation
114,170,2021-04-14T23,Started Conversation
14,227,2022-10-06T23,Started Conversation
79,35,2023-02-26T10,Started Conversation
94,136,2023-01-18T12,Started Conversation
87,206,2022-08-30T19,Ended Conversation
59,190,2021-06-11T02,Ended Conversation
38,15,2021-03-16T09,Started Conversation
114,184,2023-07-07T16,Ended Conversation
131,216,2022-03-25T18,Ended Conversation
10,170,2021-03-30T21,Ended Conversation
49,34,2023-04-20T11,Started Conversation
7,110,2023-05-03T12,Started Conversation
4,131,2022-08-30T09,Started Conversation
73,7,2022-08-27T12,Started Conversation
73,229,2022-10-16T07,Started Conversation
14,65,2021-01-29T05,Started Conversation
21,207,2023-05-01T03,Ended Conversation
122,126,2023-08-29T08,Ended Conversation
91,65,2022-03-13T10,Started Conversation
67,201,2022-12-27T01,Ended Conversation
62,224,2021-09-21T19,Started Conversation
53,189,2022-11-27T21,Ended Conversation
115,28,2022-07-01T12,Started Conversation
39,154,2023-05-26T16,Ended Conversation
40,72,2022-02-13T06,Ended Conversation
73,217,2023-04-01T12,Started Conversation
49,128,2023-07-25T19,Started Conversation
70,78,2023-08-15T22,Ended Conversation
14,115,2022-03-24T21,Ended Conversation
49,1,2022-01-15T04,Ended Conversation
33,120,2022-12-05T19,Ended Conversation
87,196,2022-06-08T19,Started Conversation
84,229,2022-11-04T12,Ended Conversation
10,167,2022-07-30T19,Ended Conversation
2,48,2021-05-05T17,Ended Conversation
45,162,2022-01-18T20,Ended Conversation
24,186,2021-07-21T19,Started Conversation
30,28,2021-07-30T12,Started Conversation
124,88,2023-03-15T13,Started Conversation
4,105,2022-03-22T04,Ended Conversation
128,101,2021-10-24T00,Started Conversation
49,192,2022-02-24T20,Started Conversation
60,204,2021-06-17T16,Ended Conversation
4,18,2022-09-13T00,Ended Conversation
101,105,2021-06-27T17,Ended Conversation
33,45,2021-01-05T09,Started Conversation
49,145,2021-08-31T16,Ended Conversation
70,56,2021-09-12T16,Started Conversation
72,172,2021-05-12T23,Started Conversation
15,54,2022-08-31T01,Started Conversation
76,182,2022-02-11T05,Ended Conversation
64,54,2023-04-16T02,Ended Conversation
27,212,2023-02-10T02,Started Conversation
24,224,2022-06-01T12,Started Conversation
125,41,2021-10-26T15,Started Conversation
67,145,2022-07-12T13,Ended Conversation
106,83,2022-03-05T08,Ended Conversation
120,136,2023-02-01T14,Ended Conversation
108,41,2021-06-11T20,Started Conversation
97,101,2022-05-10T16,Started Conversation
120,223,2023-04-10T08,Started Conversation
17,229,2021-01-14T12,Ended Conversation
97,29,2021-08-06T12,Ended Conversation
51,117,2022-03-10T17,Ended Conversation
108,21,2022-07-03T23,Ended Conversation
118,120,2023-06-06T09,Ended Conversation
93,61,2023-04-29T13,Ended Conversation
124,189,2022-07-13T21,Started Conversation
72,11,2023-05-03T11,Started Conversation
70,105,2023-03-27T06,Started Conversation
73,106,2023-09-12T07,Started Conversation
51,183,2021-04-13T06,Started Conversation
72,63,2023-07-25T21,Ended Conversation
133,77,2022-10-07T18,Started Conversation
38,217,2021-12-29T15,Ended Conversation
7,63,2023-08-07T17,Ended Conversation
21,189,2022-11-04T12,Started Conversation
33,120,2023-05-10T02,Started Conversation
110,104,2023-06-30T00,Ended Conversation
14,121,2022-10-01T01,Ended Conversation
98,18,2022-10-21T00,Started Conversation
6,118,2022-02-24T06,Ended Conversation
61,229,2021-03-18T13,Ended Conversation
128,131,2023-07-23T22,Started Conversation
38,34,2022-06-17T20,Ended Conversation
42,170,2021-03-26T04,Ended Conversation
54,110,2021-06-07T13,Started Conversation
59,226,2023-06-10T07,Ended Conversation
101,177,2021-04-18T05,Ended Conversation
87,106,2022-01-01T18,Started Conversation
84,3,2021-08-14T03,Started Conversation
118,38,2021-07-16T13,Started Conversation
6,91,2023-04-16T21,Ended Conversation
93,170,2021-02-20T08,Started Conversation
84,170,2022-08-22T12,Ended Conversation
59,146,2023-03-17T12,Ended Conversation
110,145,2022-04-06T15,Ended Conversation
53,132,2021-05-06T02,Started Conversation
133,56,2021-05-14T18,Ended Conversation
49,141,2023-02-14T16,Ended Conversation
111,128,2022-09-19T08,Ended Conversation
128,15,2022-11-29T01,Started Conversation
128,24,2023-04-13T06,Ended Conversation
2,3,2023-07-07T02,Ended Conversation
94,190,2022-11-13T22,Ended Conversation
114,185,2022-06-08T02,Started Conversation
124,226,2022-04-14T01,Started Conversation
70,11,2021-06-20T18,Started Conversation
118,65,2022-06-10T10,Started Conversation
14,229,2021-08-20T02,Ended Conversation
81,105,2022-01-05T09,Ended Conversation
16,128,2022-11-26T11,Ended Conversation
84,63,2023-05-02T09,Started Conversation
19,60,2021-12-18T02,Ended Conversation
102,63,2023-07-01T00,Started Conversation
51,95,2022-07-07T12,Started Conversation
2,88,2023-02-20T07,Started Conversation
33,132,2023-04-08T05,Started Conversation
124,160,2021-03-05T14,Ended Conversation
72,170,2021-09-23T10,Started Conversation
30,167,2021-10-07T10,Ended Conversation
133,184,2021-09-21T15,Ended Conversation
131,225,2023-01-07T16,Started Conversation
106,175,2022-02-09T22,Ended Conversation
115,152,2022-10-04T21,Ended Conversation
40,85,2022-03-08T10,Started Conversation
14,45,2021-12-04T06,Started Conversation
70,162,2022-06-01T05,Started Conversation
24,46,2021-10-27T17,Ended Conversation
125,46,2023-01-19T13,Ended Conversation
38,175,2021-11-13T02,Ended Conversation
64,206,2022-09-22T18,Started Conversation
16,183,2023-04-01T15,Ended Conversation
24,121,2022-06-15T18,Started Conversation
53,213,2022-04-14T17,Ended Conversation
19,225,2021-01-30T17,Ended Conversation
133,32,2022-05-01T15,Started Conversation
30,67,2023-03-07T08,Ended Conversation
24,182,2023-05-13T04,Ended Conversation
60,152,2023-09-01T06,Ended Conversation
128,193,2021-04-02T08,Started Conversation
124,77,2023-01-13T11,Started Conversation
64,204,2022-12-02T10,Started Conversation
110,198,2023-02-26T03,Ended Conversation
102,54,2021-07-27T08,Ended Conversation
118,168,2022-10-31T05,Started Conversation
59,106,2022-05-16T02,Ended Conversation
17,206,2021-06-04T14,Ended Conversation
24,3,2023-06-21T15,Ended Conversation
108,11,2021-12-24T13,Ended Conversation
24,227,2023-07-02T12,Ended Conversation
110,167,2023-08-01T13,Started Conversation
49,209,2021-04-24T09,Ended Conversation
7,152,2022-08-17T19,Ended Conversation
33,24,2021-03-24T05,Ended Conversation
81,18,2021-10-01T10,Ended Conversation
53,185,2022-09-30T01,Ended Conversation
49,46,2022-11-25T18,Ended Conversation
72,131,2022-10-14T03,Ended Conversation
118,160,2021-11-16T13,Started Conversation
8,4,2022-04-19T13,Ended Conversation
57,110,2021-02-12T11,Started Conversation
59,54,2021-07-29T05,Started Conversation
70,141,2022-12-11T12,Ended Conversation
53,109,2021-09-23T06,Started Conversation
94,212,2022-06-12T20,Started Conversation
83,81,2021-11-21T06,Started Conversation
122,126,2022-07-19T04,Started Conversation
120,175,2023-08-17T13,Started Conversation
4,67,2021-12-09T02,Ended Conversation
19,46,2022-06-23T03,Ended Conversation
59,18,2022-07-06T22,Started Conversation
70,172,2021-12-13T04,Ended Conversation
67,92,2023-07-17T13,Ended Conversation
36,168,2022-07-28T10,Ended Conversation
51,134,2022-11-02T19,Ended Conversation
52,29,2021-12-14T18,Started Conversation
51,54,2021-06-17T09,Ended Conversation
62,141,2022-06-17T12,Ended Conversation
110,207,2021-01-24T19,Ended Conversation
97,38,2021-02-28T14,Ended Conversation
84,225,2021-07-01T22,Started Conversation
52,152,2021-10-05T00,Started Conversation
10,110,2023-05-17T13,Ended Conversation
27,223,2021-02-06T00,Started Conversation
6,91,2021-02-16T07,Ended Conversation
10,179,2022-05-21T02,Ended Conversation
67,65,2022-10-15T14,Started Conversation
128,28,2023-08-14T00,Started Conversation
33,110,2021-01-18T20,Started Conversation
39,61,2021-12-13T14,Started Conversation
51,206,2021-07-10T11,Started Conversation
24,55,2022-12-10T02,Ended Conversation
94,18,2022-05-13T07,Ended Conversation
115,10,2022-06-25T04,Started Conversation
79,131,2022-03-08T09,Ended Conversation
70,229,2022-06-01T12,Started Conversation
84,154,2023-04-16T10,Ended Conversation
16,34,2021-06-14T08,Started Conversation
122,15,2021-05-15T09,Started Conversation
7,183,2023-08-20T20,Ended Conversation
57,3,2022-07-05T19,Ended Conversation
124,185,2022-09-12T16,Ended Conversation
91,63,2022-10-10T07,Ended Conversation
6,77,2023-01-07T23,Ended Conversation
73,204,2023-03-12T05,Started Conversation
122,192,2022-07-23T12,Ended Conversation
83,46,2023-01-06T15,Ended Conversation
33,77,2021-08-23T17,Started Conversation
2,204,2021-09-29T13,Started Conversation
72,223,2022-01-29T08,Ended Conversation
133,183,2023-01-16T03,Started Conversation
93,76,2022-09-02T04,Started Conversation
57,136,2022-05-19T23,Ended Conversation
114,11,2022-07-12T00,Started Conversation
72,204,2022-12-12T09,Ended Conversation
2,132,2023-01-19T15,Ended Conversation
45,11,2022-04-30T04,Started Conversation
30,224,2021-02-05T22,Started Conversation
4,104,2021-10-18T22,Started Conversation
39,134,2021-03-28T08,Ended Conversation
48,34,2022-01-21T11,Ended Conversation
70,45,2023-08-01T07,Started Conversation
102,92,2022-11-17T00,Ended Conversation
79,7,2022-07-24T02,Started Conversation
110,184,2021-12-11T13,Started Conversation
61,32,2022-12-25T22,Ended Conversation
8,4,2023-04-25T21,Started Conversation
57,7,2023-08-27T06,Ended Conversation
33,229,2022-09-24T12,Started Conversation
111,24,2021-07-08T17,Started Conversation
51,104,2023-07-15T18,Ended Conversation
72,126,2022-08-21T07,Started Conversation
106,113,2022-06-26T15,Started Conversation
6,67,2023-08-04T14,Started Conversation
10,54,2023-06-08T12,Started Conversation
15,157,2021-12-02T07,Started Conversation
2,141,2023-02-10T06,Started Conversation
19,139,2023-07-15T16,Started Conversation
108,175,2022-07-26T09,Started Conversation
33,182,2023-08-06T14,Ended Conversation
87,29,2022-02-25T21,Ended Conversation
88,185,2022-07-09T03,Started Conversation
60,77,2023-03-10T02,Started Conversation
115,38,2023-08-25T15,Ended Conversation
62,225,2023-04-19T15,Ended Conversation
60,179,2022-01-06T06,Started Conversation
49,105,2021-11-07T15,Started Conversation
97,183,2022-02-15T18,Started Conversation
21,43,2021-12-29T09,Started Conversation
115,32,2021-05-13T08,Ended Conversation
10,186,2023-06-03T12,Ended Conversation
114,88,2021-04-10T05,Ended Conversation
48,117,2021-08-09T05,Started Conversation
84,204,2021-09-28T10,Ended Conversation
10,63,2021-01-07T00,Ended Conversation
84,77,2021-01-29T20,Started Conversation
88,34,2021-02-18T06,Ended Conversation
101,101,2023-07-31T01,Started Conversation
73,126,2021-05-05T12,Ended Conversation
79,2,2023-03-06T19,Ended Conversation
2,185,2023-08-14T14,Ended Conversation
98,167,2021-08-05T11,Started Conversation
122,139,2021-03-27T10,Started Conversation
64,117,2022-04-12T11,Ended Conversation
102,43,2022-12-28T08,Ended Conversation
38,229,2023-03-10T15,Started Conversation
49,43,2022-08-07T00,Ended Conversation
60,91,2022-02-13T22,Ended Conversation
111,207,2022-09-22T17,Started Conversation
110,27,2021-05-19T07,Ended Conversation
19,63,2021-07-04T23,Ended Conversation
59,216,2021-01-23T12,Ended Conversation
98,149,2022-08-09T15,Ended Conversation
120,126,2022-11-08T20,Ended Conversation
125,28,2021-03-27T01,Ended Conversation
101,226,2021-02-02T23,Ended Conversation
102,200,2023-05-23T15,Started Conversation
42,139,2022-04-29T09,Started Conversation
98,207,2021-05-19T23,Ended Conversation
39,226,2021-10-27T09,Started Conversation
48,45,2023-02-28T09,Started Conversation
72,121,2022-12-19T20,Ended Conversation
88,145,2023-05-24T09,Ended Conversation
64,118,2022-09-04T12,Started Conversation
21,43,2022-02-04T15,Ended Conversation
128,18,2022-11-06T07,Ended Conversation
4,216,2023-02-23T21,Ended Conversation
33,224,2022-12-24T05,Ended Conversation
114,46,2022-08-13T10,Started Conversation
15,54,2023-02-04T11,Started Conversation
40,226,2022-06-02T03,Ended Conversation
36,11,2022-09-02T22,Ended Conversation
131,81,2022-12-22T18,Ended Conversation
81,92,2023-01-18T08,Ended Conversation
87,229,2023-03-21T18,Started Conversation
52,34,2021-07-30T05,Ended Conversation
42,46,2023-01-01T09,Started Conversation
91,193,2021-12-01T05,Started Conversation
6,172,2021-05-26T08,Started Conversation
133,175,2023-07-11T05,Started Conversation
120,76,2021-02-10T12,Started Conversation
111,209,2022-01-07T16,Started Conversation
62,14,2022-02-02T02,Ended Conversation
15,15,2021-05-21T08,Started Conversation
14,101,2023-02-17T16,Ended Conversation
60,136,2022-01-19T14,Started Conversation
118,21,2022-08-06T12,Started Conversation
103,104,2021-09-07T10,Ended Conversation
67,196,2023-09-07T08,Ended Conversation
110,183,2021-07-13T15,Ended Conversation
21,136,2022-12-06T22,Ended Conversation
15,24,2023-04-11T09,Started Conversation
64,162,2022-07-03T10,Ended Conversation
51,144,2021-05-04T14,Ended Conversation
88,224,2021-12-29T18,Started Conversation
84,109,2023-05-13T21,Started Conversation
45,200,2022-10-06T09,Started Conversation
79,229,2023-05-25T22,Ended Conversation
115,15,2023-06-07T17,Ended Conversation
106,182,2022-02-12T10,Ended Conversation
106,54,2023-03-21T16,Started Conversation
87,152,2023-02-16T11,Started Conversation
84,48,2022-06-24T09,Started Conversation
64,11,2023-01-06T02,Started Conversation
81,18,2021-06-24T20,Started Conversation
38,10,2021-01-02T03,Ended Conversation
72,92,2022-02-14T07,Ended Conversation
48,198,2022-04-16T11,Started Conversation
15,185,2023-07-21T15,Started Conversation
64,101,2021-02-27T03,Started Conversation
43,209,2021-09-22T13,Ended Conversation
122,120,2021-02-19T11,Ended Conversation
62,167,2023-03-18T02,Ended Conversation
27,168,2021-09-10T11,Ended Conversation
40,109,2023-07-09T06,Started Conversation
52,212,2022-10-20T11,Ended Conversation
17,4,2021-07-19T15,Started Conversation
8,226,2023-02-19T15,Ended Conversation
83,54,2023-08-04T10,Ended Conversation
102,179,2023-03-21T00,Started Conversation
108,106,2023-03-13T02,Ended Conversation
61,65,2023-01-31T15,Started Conversation
133,63,2023-06-12T02,Ended Conversation
43,145,2022-06-22T13,Started Conversation
114,55,2022-09-01T17,Ended Conversation
81,201,2021-07-28T21,Ended Conversation
8,224,2023-06-20T12,Ended Conversation
84,212,2022-06-04T20,Ended Conversation
61,46,2022-07-12T19,Started Conversation
16,10,2021-09-28T23,Ended Conversation
106,32,2023-03-06T07,Started Conversation
52,132,2021-12-14T04,Ended Conversation
64,98,2023-07-14T13,Started Conversation
38,141,2021-10-09T00,Ended Conversation
131,2,2022-07-11T22,Ended Conversation
76,204,2022-11-22T10,Started Conversation
16,213,2022-05-15T11,Started Conversation
72,95,2023-05-15T00,Started Conversation
14,99,2023-02-03T19,Started Conversation
70,46,2021-03-08T11,Started Conversation
2,206,2021-04-17T07,Ended Conversation
94,225,2023-05-10T03,Started Conversation
115,109,2021-08-13T04,Ended Conversation
73,132,2022-04-24T11,Started Conversation
16,123,2021-02-12T17,Started Conversation
12,4,2022-08-31T02,Ended Conversation
8,85,2021-05-13T13,Started Conversation
51,225,2022-12-03T16,Ended Conversation
81,216,2023-04-23T17,Started Conversation
97,45,2023-03-02T18,Ended Conversation
103,73,2023-01-31T12,Ended Conversation
15,198,2022-09-05T00,Started Conversation
57,57,2021-12-17T14,Started Conversation
49,226,2021-08-10T20,Started Conversation
72,117,2023-05-15T13,Ended Conversation
14,229,2021-02-07T12,Ended Conversation
14,106,2022-03-07T19,Ended Conversation
17,179,2023-04-11T00,Started Conversation
87,2,2021-05-08T08,Ended Conversation
8,73,2022-09-21T13,Started Conversation
4,61,2022-11-18T18,Started Conversation
52,200,2023-06-09T01,Started Conversation
94,32,2023-08-19T08,Ended Conversation
62,70,2022-12-05T15,Ended Conversation
39,61,2022-10-04T08,Ended Conversation
33,91,2022-12-30T23,Started Conversation
67,43,2023-04-29T06,Ended Conversation
91,1,2023-08-08T08,Started Conversation
8,167,2021-07-01T14,Started Conversation
52,213,2023-05-06T12,Ended Conversation
125,168,2021-03-21T01,Ended Conversation
94,115,2022-03-24T05,Ended Conversation
111,32,2022-12-27T05,Ended Conversation
48,51,2021-03-21T10,Started Conversation
59,170,2022-01-30T19,Started Conversation
45,99,2022-05-26T15,Ended Conversation
60,61,2021-09-02T15,Started Conversation
10,115,2021-06-23T05,Ended Conversation
111,160,2023-04-23T21,Ended Conversation
10,168,2022-01-25T15,Started Conversation
88,179,2023-08-24T18,Started Conversation
36,128,2021-02-05T17,Ended Conversation
106,200,2023-01-03T21,Started Conversation
45,88,2021-03-06T23,Ended Conversation
27,29,2023-08-11T07,Ended Conversation
102,88,2022-06-17T09,Ended Conversation
106,216,2022-03-30T03,Ended Conversation
72,73,2022-03-30T13,Ended Conversation
67,109,2021-08-20T00,Started Conversation
133,123,2021-08-02T08,Started Conversation
21,70,2022-08-21T00,Started Conversation
51,123,2021-07-06T09,Started Conversation
128,128,2022-10-18T10,Started Conversation
91,41,2022-11-22T03,Started Conversation
122,170,2021-02-27T22,Started Conversation
40,60,2021-05-27T19,Ended Conversation
39,141,2022-01-07T11,Started Conversation
48,226,2022-10-07T16,Started Conversation
57,121,2022-04-17T09,Started Conversation
39,162,2023-07-15T15,Ended Conversation
88,91,2022-12-31T08,Started Conversation
133,35,2022-08-22T19,Started Conversation
10,56,2021-07-03T03,Started Conversation
33,24,2021-06-16T22,Started Conversation
43,88,2021-03-12T03,Ended Conversation
51,60,2022-06-24T00,Started Conversation
118,120,2023-05-16T06,Started Conversation
27,10,2021-09-06T06,Ended Conversation
61,91,2023-06-14T01,Started Conversation
21,179,2022-11-15T12,Started Conversation
108,179,2021-09-10T02,Ended Conversation
17,81,2023-04-20T15,Ended Conversation
17,132,2022-10-30T06,Started Conversation
39,1,2021-02-04T18,Ended Conversation
115,185,2021-12-19T23,Started Conversation
33,141,2021-05-06T01,Started Conversation
24,35,2021-03-29T12,Ended Conversation
12,121,2021-10-10T06,Started Conversation
108,126,2021-04-22T02,Ended Conversation
114,56,2022-10-31T13,Started Conversation
8,213,2022-06-17T04,Started Conversation
70,105,2022-10-07T10,Started Conversation
4,43,2022-11-24T05,Started Conversation
84,78,2023-03-26T18,Started Conversation
93,118,2023-08-20T10,Started Conversation
84,223,2021-08-04T06,Ended Conversation
70,101,2023-05-14T08,Ended Conversation
54,204,2022-12-09T10,Ended Conversation
36,141,2021-04-17T06,Ended Conversation
118,225,2021-10-18T12,Ended Conversation
51,70,2022-10-22T07,Ended Conversation
52,207,2022-10-08T07,Started Conversation
19,110,2021-02-11T10,Started Conversation
53,193,2023-06-29T10,Ended Conversation
43,217,2021-05-31T17,Started Conversation
33,175,2022-10-10T19,Ended Conversation
120,14,2022-06-16T15,Started Conversation
27,168,2022-01-12T17,Started Conversation
98,113,2023-06-19T06,Started Conversation
64,207,2023-03-17T03,Ended Conversation
93,51,2021-04-27T15,Ended Conversation
62,123,2021-01-13T08,Started Conversation
115,225,2023-05-30T13,Ended Conversation
62,98,2022-12-03T17,Started Conversation
91,81,2022-06-14T10,Ended Conversation
19,106,2021-03-20T06,Started Conversation
14,41,2022-07-31T04,Started Conversation
76,229,2023-04-08T00,Ended Conversation
73,27,2022-01-14T07,Started Conversation
84,209,2023-08-18T01,Ended Conversation
19,170,2022-05-09T19,Started Conversation
19,184,2023-03-01T23,Started Conversation
19,139,2021-04-07T09,Started Conversation
103,217,2021-01-29T11,Ended Conversation
51,154,2021-09-03T04,Started Conversation
67,88,2021-04-24T22,Ended Conversation
14,28,2022-04-19T00,Ended Conversation
57,118,2021-11-02T09,Started Conversation
19,164,2021-04-25T00,Started Conversation
8,177,2022-10-08T14,Ended Conversation
52,167,2022-04-13T01,Ended Conversation
59,29,2022-02-14T16,Ended Conversation
30,183,2021-03-13T21,Ended Conversation
79,121,2021-09-21T13,Started Conversation
30,21,2022-09-17T17,Started Conversation
36,136,2021-06-04T12,Started Conversation
7,2,2022-01-13T06,Ended Conversation
76,196,2023-01-25T01,Started Conversation
67,134,2023-06-28T04,Started Conversation
98,209,2021-11-01T05,Ended Conversation
110,55,2022-12-10T16,Started Conversation
111,61,2023-02-20T10,Started Conversation
27,2,2022-03-02T23,Ended Conversation
19,164,2021-11-27T12,Ended Conversation
91,185,2021-10-17T15,Ended Conversation
19,73,2021-08-25T17,Started Conversation
2,91,2021-05-07T11,Ended Conversation
49,4,2021-06-25T17,Started Conversation
88,83,2021-05-02T14,Started Conversation
111,11,2022-12-25T08,Started Conversation
110,18,2022-09-12T22,Ended Conversation
120,28,2023-03-21T10,Ended Conversation
98,35,2021-09-23T00,Ended Conversation
24,162,2022-12-28T18,Started Conversation
94,183,2023-02-14T15,Ended Conversation
54,77,2023-09-02T11,Ended Conversation
57,57,2021-03-22T10,Started Conversation
6,177,2022-01-13T09,Ended Conversation
16,223,2023-01-17T18,Started Conversation
4,209,2021-03-23T11,Ended Conversation
108,152,2021-10-03T01,Started Conversation
102,61,2022-11-09T02,Started Conversation
70,164,2023-05-04T18,Started Conversation
40,118,2021-10-08T17,Started Conversation
72,61,2022-04-11T11,Started Conversation
79,14,2023-08-19T19,Started Conversation
52,106,2021-01-13T12,Ended Conversation
39,3,2022-05-04T00,Started Conversation
54,217,2023-04-24T10,Started Conversation
73,29,2023-06-07T03,Started Conversation
70,32,2023-05-02T09,Started Conversation
52,73,2021-10-26T23,Started Conversation
124,3,2021-01-04T19,Ended Conversation
24,177,2023-06-09T07,Ended Conversation
24,126,2022-12-18T07,Started Conversation
21,190,2023-02-20T03,Ended Conversation
120,109,2022-09-18T14,Started Conversation
83,18,2022-04-20T10,Started Conversation
52,60,2022-05-10T16,Ended Conversation
14,120,2021-06-01T17,Started Conversation
17,118,2022-05-10T02,Ended Conversation
2,32,2023-06-28T14,Started Conversation
72,179,2021-05-18T12,Ended Conversation
133,189,2023-01-30T18,Started Conversation
84,157,2021-08-29T07,Started Conversation
