npc_id,item_id,timestamp,value
133,334,2022-09-09T07,Given
118,229,2022-07-25T14,Taken
72,111,2022-05-29T15,Taken
91,140,2022-10-25T10,Taken
12,98,2022-03-27T18,Taken
2,183,2021-11-05T05,Taken
94,1,2023-06-01T17,Given
73,105,2023-02-25T20,Taken
15,361,2023-03-08T23,Taken
94,214,2021-08-03T01,Taken
48,238,2021-05-30T14,Taken
24,364,2023-05-13T17,Taken
53,213,2023-06-24T11,Taken
19,312,2022-05-14T18,Given
60,6,2023-08-02T09,Taken
97,34,2021-09-19T02,Given
114,272,2021-05-18T03,Taken
57,261,2021-02-25T13,Given
73,336,2023-02-16T09,Taken
114,302,2021-12-14T21,Taken
8,82,2021-02-15T08,Given
122,62,2022-03-06T06,Taken
12,93,2022-03-24T08,Taken
62,243,2021-05-02T01,Given
91,68,2023-04-28T16,Given
51,166,2023-06-07T12,Given
12,229,2022-07-22T21,Taken
30,184,2023-03-02T04,Given
115,319,2023-06-27T17,Given
38,85,2023-03-30T05,Given
39,284,2022-10-11T20,Given
27,71,2023-03-09T21,Given
42,348,2021-11-25T07,Taken
115,39,2023-01-25T03,Taken
2,122,2023-05-09T07,Given
88,308,2021-08-22T04,Given
111,331,2022-08-08T03,Taken
38,140,2022-10-25T21,Given
10,273,2021-05-10T09,Given
10,56,2022-04-11T17,Taken
110,199,2021-05-13T11,Taken
133,325,2022-05-03T16,Taken
54,71,2023-02-01T13,Taken
98,311,2023-02-25T02,Taken
103,211,2022-02-03T04,Taken
84,178,2022-05-16T04,Given
93,213,2023-06-08T23,Taken
114,68,2022-10-18T10,Taken
38,325,2023-07-19T00,Given
88,153,2023-06-25T13,Given
33,101,2021-06-12T22,Taken
49,23,2021-08-23T07,Taken
38,133,2021-04-04T08,Taken
124,41,2022-08-26T10,Taken
131,29,2022-06-13T13,Taken
40,23,2023-04-05T18,Taken
6,268,2022-09-02T06,Taken
84,95,2022-01-13T02,Taken
111,166,2021-06-27T11,Taken
30,376,2022-10-02T02,Given
4,58,2023-09-02T02,Given
8,202,2021-01-30T12,Given
45,218,2022-02-18T18,Taken
72,111,2022-04-14T11,Taken
21,58,2022-09-21T07,Taken
4,325,2021-08-10T06,Taken
98,92,2023-02-11T04,Taken
54,166,2023-06-04T04,Taken
4,245,2022-10-16T17,Taken
98,7,2022-10-06T12,Taken
36,122,2021-08-19T02,Taken
38,338,2021-01-13T10,Taken
81,348,2021-12-09T17,Taken
91,334,2022-03-27T03,Taken
114,94,2023-09-02T16,Given
7,18,2022-06-01T12,Taken
40,105,2021-05-27T18,Given
16,34,2021-03-02T01,Taken
12,71,2021-12-31T19,Given
111,120,2021-12-16T23,Taken
8,314,2023-02-06T00,Given
43,334,2021-12-24T09,Given
106,101,2021-05-09T23,Taken
15,274,2022-04-17T21,Given
8,140,2022-08-29T02,Taken
72,73,2023-09-02T10,Given
84,154,2021-12-05T21,Taken
15,269,2023-08-03T14,Taken
103,257,2022-08-07T12,Given
62,313,2023-09-04T02,Given
115,199,2021-06-24T07,Given
83,345,2023-07-22T10,Taken
61,312,2022-08-02T22,Taken
106,73,2021-03-18T15,Given
106,379,2023-08-05T21,Taken
8,116,2021-06-17T07,Taken
115,92,2023-09-05T07,Taken
52,187,2021-05-24T08,Taken
10,142,2021-05-30T06,Given
131,336,2021-11-12T06,Taken
59,245,2023-05-18T21,Taken
125,264,2022-08-28T10,Taken
115,5,2021-12-31T18,Taken
76,71,2023-04-07T05,Taken
43,122,2022-09-24T00,Given
61,214,2023-03-05T16,Given
10,233,2023-07-21T00,Given
42,119,2021-02-04T07,Given
88,120,2023-03-12T23,Taken
43,31,2023-06-09T15,Given
81,353,2021-03-16T10,Taken
52,21,2021-08-22T09,Given
93,282,2021-11-19T03,Given
64,352,2023-07-07T19,Given
6,311,2022-04-21T21,Taken
40,88,2021-02-07T08,Given
43,287,2021-12-19T13,Given
33,326,2021-09-13T06,Taken
122,251,2022-06-13T17,Taken
91,304,2022-03-18T17,Given
73,376,2022-03-07T13,Taken
42,98,2022-10-20T20,Taken
70,58,2022-10-19T04,Taken
24,155,2021-11-06T15,Taken
91,187,2021-08-17T10,Taken
62,279,2021-09-04T14,Given
33,73,2022-09-19T21,Given
61,39,2023-04-28T02,Taken
122,344,2022-05-14T14,Taken
103,345,2022-02-25T07,Taken
40,47,2021-05-06T02,Taken
24,70,2023-04-18T00,Given
2,125,2022-11-19T16,Given
36,41,2022-01-29T09,Given
52,287,2021-01-19T08,Given
10,166,2023-08-25T13,Taken
60,224,2022-01-20T15,Taken
49,150,2023-02-11T02,Given
120,334,2023-02-04T10,Given
6,6,2022-04-18T10,Given
38,187,2021-06-21T00,Taken
33,58,2023-03-07T07,Given
122,233,2022-09-18T05,Taken
128,305,2021-08-01T14,Taken
67,6,2021-08-24T01,Taken
133,65,2022-04-23T19,Given
106,313,2021-05-27T14,Taken
73,60,2021-04-02T09,Given
106,1,2022-08-20T14,Given
102,314,2021-11-13T23,Taken
88,261,2021-07-01T14,Given
10,101,2022-06-14T19,Taken
118,367,2023-09-05T00,Given
73,373,2023-03-05T16,Taken
102,93,2021-05-11T06,Taken
52,125,2022-05-13T19,Given
33,150,2021-03-22T23,Taken
62,129,2021-09-12T19,Given
61,138,2021-05-16T15,Given
73,334,2023-04-18T08,Given
33,206,2023-06-22T10,Taken
16,103,2023-06-21T17,Taken
16,140,2023-06-15T10,Taken
118,351,2023-05-12T07,Taken
122,261,2022-05-21T08,Given
10,283,2023-03-14T01,Taken
88,160,2023-05-20T14,Given
118,108,2022-10-13T04,Taken
17,381,2021-06-14T00,Given
97,261,2021-04-13T21,Given
124,31,2021-03-10T04,Taken
120,272,2022-01-03T20,Taken
128,65,2021-06-08T04,Given
114,294,2021-01-15T09,Taken
102,62,2021-03-13T13,Given
110,367,2023-07-27T23,Taken
88,114,2023-05-27T00,Taken
133,335,2023-06-27T11,Given
70,15,2021-01-14T06,Given
14,256,2022-01-29T22,Given
97,140,2023-03-29T14,Given
24,325,2023-03-14T19,Given
88,279,2023-02-14T19,Taken
115,202,2022-12-03T17,Given
87,60,2023-01-27T06,Taken
88,248,2023-03-16T16,Given
59,273,2022-05-24T02,Given
88,124,2023-01-30T19,Given
133,321,2021-12-16T20,Taken
16,58,2021-01-12T09,Given
67,272,2021-05-31T03,Given
131,311,2021-03-23T05,Taken
111,226,2022-09-27T16,Taken
88,150,2022-04-02T12,Given
101,290,2022-11-16T01,Taken
30,257,2022-12-31T06,Given
76,221,2021-08-14T05,Taken
102,56,2021-04-11T23,Taken
48,308,2022-03-01T14,Taken
88,77,2023-02-21T13,Taken
43,6,2022-01-24T13,Given
111,213,2023-05-25T15,Taken
122,180,2021-01-20T10,Given
39,204,2022-04-11T18,Given
79,372,2022-05-25T10,Given
43,120,2023-01-24T04,Taken
48,68,2021-12-21T08,Given
36,125,2021-08-07T19,Taken
84,311,2021-08-08T09,Taken
10,351,2022-01-27T05,Taken
106,215,2022-08-11T11,Given
19,24,2022-09-10T09,Given
101,335,2022-06-16T22,Taken
67,34,2021-10-12T20,Taken
83,92,2021-09-03T20,Taken
73,267,2021-09-24T15,Taken
110,128,2021-08-25T18,Taken
60,336,2022-01-17T03,Taken
64,10,2022-05-02T10,Given
4,331,2022-03-26T20,Taken
79,88,2023-03-09T09,Taken
52,331,2021-06-20T13,Taken
93,1,2023-01-19T17,Given
57,347,2021-05-28T10,Taken
64,169,2021-06-25T22,Taken
122,199,2021-08-04T01,Taken
48,303,2023-01-05T04,Given
38,74,2022-10-19T10,Taken
2,111,2022-05-25T10,Given
111,247,2022-04-27T06,Taken
40,340,2021-11-08T15,Given
88,180,2023-06-22T16,Taken
36,196,2022-05-12T20,Given
48,248,2023-03-07T12,Given
83,273,2022-05-15T11,Taken
128,355,2021-04-05T05,Taken
124,314,2022-01-09T16,Taken
93,172,2021-02-08T14,Given
12,321,2022-03-31T21,Given
81,178,2021-12-18T02,Taken
60,145,2022-05-03T02,Taken
133,187,2022-11-21T19,Given
54,284,2023-03-09T11,Given
101,267,2023-01-28T11,Taken
114,235,2023-09-01T19,Taken
27,241,2023-05-29T01,Given
64,5,2022-08-30T06,Given
39,145,2022-06-11T07,Given
59,247,2021-02-19T05,Taken
51,191,2023-08-02T14,Taken
19,63,2021-04-04T17,Taken
108,77,2021-05-31T18,Taken
114,29,2022-03-30T05,Given
110,276,2022-07-22T14,Given
6,238,2021-11-11T12,Given
42,1,2021-11-04T03,Taken
108,257,2023-06-09T03,Taken
33,340,2023-04-24T04,Taken
36,302,2023-01-01T19,Taken
133,190,2022-10-22T00,Given
110,15,2023-03-18T14,Taken
87,3,2023-08-21T15,Given
84,376,2022-11-12T02,Taken
43,44,2022-06-02T20,Taken
97,361,2021-08-12T20,Given
43,99,2023-08-06T16,Taken
93,150,2022-12-21T18,Given
103,138,2023-06-06T02,Taken
87,71,2021-08-13T18,Given
61,63,2023-02-17T11,Taken
30,213,2022-08-10T12,Taken
118,347,2021-10-22T19,Taken
115,269,2023-08-08T10,Given
118,15,2023-08-03T20,Taken
19,367,2021-04-30T18,Taken
61,248,2021-06-23T10,Taken
73,348,2021-12-27T23,Taken
122,95,2022-10-09T10,Taken
87,142,2023-08-21T21,Given
128,74,2021-12-28T16,Given
108,7,2023-08-18T08,Taken
110,13,2021-07-09T00,Given
16,99,2022-07-12T07,Given
93,326,2022-11-06T11,Given
91,381,2023-05-17T12,Taken
81,89,2023-08-10T03,Given
70,311,2022-03-10T07,Taken
27,226,2022-06-03T06,Given
84,335,2021-12-06T05,Given
98,183,2022-12-08T13,Taken
91,23,2022-09-21T02,Given
87,133,2021-11-06T01,Given
7,245,2021-03-03T13,Taken
8,150,2023-04-25T20,Given
38,303,2022-02-27T03,Given
61,251,2023-08-27T07,Taken
30,243,2022-02-16T01,Taken
54,142,2021-05-11T20,Given
21,247,2023-08-02T08,Taken
60,261,2021-07-25T23,Taken
98,372,2021-10-26T10,Given
97,7,2021-03-05T02,Given
14,73,2021-07-02T09,Given
30,379,2021-08-13T03,Taken
19,208,2022-04-06T18,Taken
73,247,2023-01-14T05,Given
60,290,2022-03-13T06,Given
79,342,2023-07-22T01,Given
128,73,2021-05-11T03,Given
98,180,2022-12-09T04,Taken
108,264,2021-01-15T17,Given
125,190,2021-05-20T23,Given
14,369,2021-03-14T09,Taken
42,264,2021-11-08T04,Given
27,214,2021-09-12T05,Taken
54,86,2021-02-25T16,Taken
53,99,2021-09-01T22,Taken
84,82,2022-07-03T19,Given
53,184,2022-07-24T02,Taken
84,229,2023-04-08T21,Taken
4,334,2021-10-17T02,Taken
60,68,2021-01-14T14,Given
59,55,2022-02-25T15,Given
40,160,2023-02-08T20,Taken
49,37,2023-05-12T22,Taken
83,18,2022-10-08T01,Taken
91,93,2022-10-03T21,Taken
15,379,2022-01-12T00,Taken
94,124,2021-06-13T00,Taken
2,297,2021-05-18T11,Taken
83,214,2021-03-07T16,Given
60,93,2022-03-25T03,Taken
101,253,2021-12-28T11,Taken
67,44,2022-04-07T12,Taken
73,73,2021-12-08T16,Given
98,342,2022-08-24T11,Taken
12,79,2022-04-13T23,Given
67,172,2022-06-26T11,Taken
21,229,2022-09-30T01,Given
91,345,2021-04-11T18,Taken
12,125,2021-09-17T03,Taken
4,225,2022-07-05T07,Taken
52,211,2022-05-20T17,Given
84,276,2021-06-19T00,Given
48,279,2023-06-21T18,Given
12,153,2023-01-20T16,Taken
30,361,2022-08-08T05,Given
110,335,2021-01-15T10,Taken
118,267,2023-03-16T17,Taken
120,88,2021-07-30T01,Taken
72,367,2022-01-06T00,Given
101,184,2022-12-20T12,Taken
84,178,2023-01-26T04,Given
7,119,2022-03-09T05,Given
93,133,2022-02-06T05,Given
39,44,2021-07-09T23,Taken
83,211,2021-04-14T05,Given
33,245,2021-09-18T20,Given
73,313,2022-06-27T22,Taken
15,272,2021-06-25T17,Given
54,258,2023-05-07T10,Taken
15,348,2023-05-16T23,Given
48,353,2022-07-27T13,Given
97,232,2023-04-17T00,Given
110,225,2023-03-06T11,Taken
122,353,2022-10-11T14,Given
106,108,2023-06-04T07,Given
83,148,2022-01-08T21,Taken
106,381,2022-10-13T08,Taken
57,256,2022-06-24T11,Given
16,187,2021-12-16T02,Given
10,299,2023-04-04T14,Given
125,298,2023-01-06T03,Taken
19,224,2022-03-07T01,Given
67,116,2022-09-03T10,Taken
81,326,2021-11-04T13,Given
51,108,2023-04-28T19,Taken
6,71,2022-08-06T19,Taken
72,60,2023-06-22T08,Given
33,180,2023-04-30T20,Taken
84,41,2023-08-30T18,Taken
84,233,2022-01-11T11,Given
43,71,2022-06-12T20,Taken
27,202,2023-08-09T07,Taken
48,41,2023-02-12T06,Given
6,127,2023-05-27T12,Given
45,47,2023-03-23T14,Taken
62,313,2022-12-25T04,Taken
19,24,2023-07-15T19,Taken
133,247,2023-02-09T22,Given
48,340,2021-06-29T17,Given
73,47,2021-01-25T02,Taken
83,128,2022-11-22T11,Taken
125,184,2023-06-30T01,Given
87,58,2022-05-24T18,Given
124,53,2021-04-18T22,Taken
4,114,2023-01-13T03,Given
122,150,2022-08-31T02,Given
42,172,2023-07-29T21,Taken
98,338,2021-11-11T15,Given
133,225,2022-07-28T03,Taken
12,267,2023-08-02T14,Taken
64,114,2022-12-19T03,Taken
61,206,2022-07-19T11,Given
87,34,2022-06-11T18,Given
72,1,2023-04-26T19,Taken
76,116,2022-12-06T01,Given
115,23,2023-07-20T14,Taken
62,140,2023-07-27T11,Taken
48,208,2023-08-17T01,Given
45,204,2022-07-04T19,Given
53,3,2021-07-29T02,Given
118,127,2023-06-15T11,Taken
94,148,2023-01-05T21,Given
110,352,2022-05-13T05,Given
8,142,2023-04-11T13,Taken
45,6,2022-07-05T17,Taken
110,311,2021-07-15T23,Taken
79,63,2023-07-21T05,Taken
48,218,2022-08-27T02,Taken
62,261,2022-02-03T04,Given
128,228,2023-01-13T00,Given
36,273,2022-05-11T10,Taken
24,251,2022-02-11T08,Given
97,211,2022-06-20T21,Given
10,138,2021-07-04T10,Taken
42,184,2021-02-20T15,Taken
108,364,2022-01-25T09,Given
33,353,2021-04-22T01,Given
36,372,2022-02-26T11,Taken
45,355,2022-11-23T06,Given
38,302,2022-02-17T05,Taken
19,128,2022-01-01T12,Taken
72,89,2022-06-26T16,Taken
19,321,2023-02-10T17,Taken
114,256,2023-03-17T21,Given
101,58,2021-03-30T06,Given
110,369,2022-12-15T18,Given
27,206,2023-03-19T18,Taken
115,85,2022-09-09T19,Given
12,119,2022-10-02T21,Taken
124,108,2022-12-17T02,Taken
103,120,2023-08-10T15,Taken
79,148,2022-01-15T20,Taken
36,142,2021-10-22T14,Taken
101,142,2022-08-10T21,Given
118,284,2021-11-19T10,Taken
64,1,2021-03-22T14,Taken
102,90,2022-03-29T06,Given
133,218,2021-08-01T11,Given
27,148,2021-01-04T06,Given
61,267,2022-12-09T19,Taken
33,21,2022-03-16T06,Taken
103,353,2021-09-12T11,Given
51,163,2023-02-04T13,Taken
45,287,2021-03-25T18,Given
27,105,2022-07-27T22,Given
98,355,2023-05-25T16,Taken
76,145,2021-12-23T03,Given
111,49,2022-07-27T21,Taken
79,62,2021-05-23T23,Given
17,93,2022-04-17T16,Taken
111,37,2021-01-16T06,Given
60,381,2021-08-01T04,Given
70,219,2022-09-17T23,Given
106,273,2023-01-18T07,Taken
38,41,2022-10-28T04,Taken
53,196,2022-08-15T22,Taken
97,152,2021-10-18T05,Taken
16,303,2021-02-17T07,Given
45,196,2021-03-16T22,Taken
17,381,2022-11-24T23,Taken
30,1,2021-04-17T00,Given
62,305,2022-01-28T19,Given
7,312,2022-03-24T16,Taken
49,308,2022-06-05T06,Given
81,5,2022-01-15T02,Taken
124,119,2021-11-18T04,Taken
64,356,2021-08-15T14,Taken
6,369,2022-04-21T22,Taken
110,304,2021-12-09T12,Given
60,29,2023-04-13T14,Taken
110,276,2021-04-22T16,Taken
97,264,2022-09-06T06,Taken
45,111,2021-07-18T00,Taken
97,358,2023-06-27T02,Taken
110,37,2022-04-10T20,Given
33,37,2021-01-07T21,Given
17,148,2022-07-16T11,Taken
30,213,2021-05-25T16,Taken
40,153,2022-04-11T22,Taken
49,31,2022-04-30T20,Taken
108,93,2023-04-16T18,Given
38,347,2021-09-29T21,Given
33,302,2022-05-03T07,Taken
51,73,2021-05-10T18,Given
83,124,2021-08-24T03,Given
48,98,2021-04-12T21,Given
33,39,2021-12-30T17,Given
122,154,2021-02-16T10,Given
49,322,2021-03-10T04,Taken
2,369,2023-04-10T00,Given
76,190,2022-11-29T19,Taken
15,73,2023-06-17T04,Taken
14,298,2022-10-16T01,Taken
131,175,2023-08-12T19,Taken
30,161,2023-01-04T22,Taken
24,208,2022-01-16T20,Given
19,138,2021-01-06T05,Taken
94,99,2021-01-22T09,Taken
103,31,2021-05-28T14,Taken
67,202,2021-01-24T14,Given
17,381,2021-03-11T22,Taken
21,114,2022-09-11T20,Given
97,256,2022-10-04T12,Taken
52,120,2022-10-01T23,Given
76,99,2023-03-08T18,Taken
12,290,2022-08-26T07,Given
42,94,2022-01-15T19,Taken
60,321,2022-01-11T09,Given
40,264,2021-10-15T23,Given
101,238,2021-10-10T13,Given
133,86,2022-05-13T07,Taken
39,114,2021-01-20T20,Taken
93,379,2022-07-10T03,Given
6,379,2023-08-15T05,Taken
98,41,2021-01-19T07,Taken
43,206,2023-03-29T16,Given
111,125,2023-02-20T15,Given
4,31,2022-10-23T22,Taken
72,163,2022-10-30T14,Taken
8,245,2023-03-17T18,Given
72,351,2023-03-27T20,Taken
98,191,2022-02-28T20,Taken
39,268,2022-01-01T22,Taken
64,160,2023-08-23T03,Given
84,34,2022-12-12T06,Taken
76,228,2021-09-05T03,Taken
103,206,2021-10-20T14,Given
38,213,2023-06-22T09,Given
17,154,2022-09-03T05,Taken
110,196,2022-06-06T03,Given
76,233,2023-05-07T12,Taken
6,358,2022-09-06T12,Given
24,317,2023-05-04T03,Given
12,379,2021-01-11T13,Taken
10,10,2023-07-13T06,Taken
114,282,2022-07-24T04,Given
118,3,2022-09-28T02,Given
122,65,2022-08-11T04,Taken
125,304,2021-10-08T02,Taken
115,251,2021-03-03T14,Given
7,73,2021-07-31T02,Given
45,235,2021-06-16T05,Taken
12,247,2023-01-14T19,Taken
111,183,2023-06-09T18,Given
6,302,2022-02-13T02,Given
27,204,2023-07-24T23,Taken
10,119,2023-05-06T06,Given
21,77,2023-03-20T08,Given
4,257,2022-01-24T21,Taken
33,261,2021-07-27T15,Given
87,41,2022-01-21T08,Given
53,292,2021-11-08T16,Given
73,347,2022-08-20T00,Given
43,253,2021-01-17T20,Taken
93,305,2021-07-12T05,Taken
73,322,2023-07-07T06,Taken
19,299,2021-09-20T19,Given
52,116,2021-01-02T03,Taken
83,6,2023-03-09T04,Given
120,3,2022-06-27T00,Taken
52,15,2023-06-12T14,Given
97,235,2022-08-19T13,Given
122,73,2022-12-22T09,Given
83,313,2021-06-27T12,Taken
59,24,2021-04-26T19,Taken
128,344,2023-09-08T19,Given
111,290,2023-08-19T00,Taken
4,302,2023-04-11T18,Taken
17,358,2021-07-14T23,Given
57,219,2022-01-17T16,Given
115,29,2021-05-18T11,Given
110,157,2022-09-25T21,Given
88,92,2021-05-22T14,Taken
120,336,2023-04-01T10,Taken
111,114,2022-10-25T07,Given
124,190,2021-09-29T17,Taken
124,224,2021-09-01T07,Taken
106,342,2022-02-12T23,Taken
120,15,2021-04-27T19,Given
73,101,2021-09-16T09,Given
70,218,2022-02-23T21,Taken
52,335,2023-01-17T06,Given
59,93,2021-06-17T05,Taken
108,190,2021-07-03T07,Given
103,319,2022-04-22T05,Given
110,172,2022-08-06T17,Given
36,294,2023-06-30T05,Given
33,258,2022-05-18T13,Given
128,79,2023-07-04T19,Taken
64,353,2021-02-05T00,Taken
45,353,2022-04-28T07,Taken
15,199,2021-04-05T07,Taken
17,258,2022-06-14T19,Given
27,49,2021-09-19T12,Given
39,6,2022-12-05T09,Taken
38,172,2022-07-04T20,Taken
91,290,2021-12-08T08,Taken
16,1,2023-06-06T08,Taken
118,105,2021-12-01T19,Taken
19,269,2021-05-02T14,Given
39,226,2021-01-24T06,Taken
97,154,2021-01-09T08,Given
21,161,2022-04-20T23,Given
108,150,2022-08-17T00,Given
103,358,2021-11-02T05,Given
60,284,2022-01-03T05,Given
21,55,2021-08-12T13,Taken
131,21,2023-05-20T14,Given
43,3,2022-12-15T20,Given
114,154,2021-07-20T10,Taken
48,287,2021-02-26T09,Given
76,86,2021-01-15T02,Given
24,199,2021-07-29T16,Given
118,152,2022-02-13T02,Given
49,88,2023-07-08T12,Taken
27,157,2021-11-15T17,Given
51,329,2021-10-14T14,Taken
8,5,2022-06-23T14,Taken
111,345,2021-03-04T19,Taken
87,94,2022-07-09T14,Taken
67,94,2023-09-04T14,Taken
30,180,2023-01-17T01,Given
49,154,2021-12-28T05,Given
60,58,2023-03-08T22,Taken
125,321,2022-01-29T13,Taken
83,232,2022-12-02T20,Given
103,294,2021-01-13T16,Taken
61,129,2023-07-24T17,Taken
108,13,2023-08-18T02,Taken
19,122,2022-08-23T20,Given
51,74,2022-04-08T17,Taken
38,321,2022-03-04T21,Given
59,37,2023-04-02T20,Given
53,211,2023-09-01T13,Taken
2,297,2021-04-13T03,Given
14,348,2022-02-05T15,Given
45,79,2023-07-21T20,Taken
62,119,2021-08-17T17,Taken
115,253,2023-02-04T23,Taken
125,155,2022-08-09T13,Given
8,313,2023-03-07T19,Given
70,351,2021-11-11T07,Given
36,71,2023-05-05T18,Taken
83,308,2021-05-13T01,Taken
4,358,2022-06-16T23,Given
83,345,2021-01-26T21,Taken
38,79,2021-08-26T18,Taken
24,338,2022-12-09T09,Given
39,196,2023-03-28T10,Taken
53,103,2023-01-17T19,Taken
111,111,2021-03-05T17,Taken
42,132,2022-11-22T05,Given
114,155,2021-08-19T22,Given
8,58,2023-08-15T13,Taken
83,229,2021-10-14T23,Given
59,26,2023-03-23T08,Taken
30,194,2023-07-17T15,Given
88,303,2021-09-19T14,Given
101,187,2022-03-02T11,Taken
21,29,2021-05-03T03,Given
111,290,2022-01-10T05,Given
70,335,2023-02-18T00,Taken
120,114,2023-03-19T18,Given
67,314,2023-01-14T21,Given
48,71,2022-10-06T18,Taken
128,331,2021-02-04T08,Given
15,139,2023-02-27T16,Taken
40,283,2022-03-12T05,Taken
39,381,2023-08-09T17,Given
51,202,2022-01-31T14,Given
93,376,2021-11-24T17,Given
52,111,2021-08-22T14,Given
59,128,2021-03-23T05,Taken
48,129,2022-08-30T12,Taken
36,313,2022-01-15T22,Given
94,161,2021-12-13T02,Taken
122,283,2021-04-02T18,Given
98,297,2021-02-18T14,Given
27,154,2022-02-23T09,Taken
120,224,2022-07-21T09,Taken
40,139,2021-06-05T06,Given
45,268,2022-07-09T21,Taken
106,256,2023-06-02T04,Given
91,1,2021-05-19T17,Given
8,63,2021-10-26T18,Taken
133,15,2022-04-24T15,Given
40,340,2021-07-02T04,Given
93,150,2021-07-16T22,Taken
131,101,2021-08-08T13,Taken
106,63,2023-06-16T06,Taken
42,319,2021-01-21T14,Given
6,276,2023-02-23T06,Given
19,187,2023-04-29T18,Given
70,229,2022-08-09T10,Taken
10,18,2021-07-24T04,Given
7,7,2022-01-17T20,Given
87,101,2022-01-09T10,Taken
72,85,2022-08-16T04,Taken
2,336,2021-06-08T16,Given
14,268,2021-11-28T06,Given
7,158,2022-09-21T05,Taken
110,190,2023-04-26T22,Taken
73,51,2021-08-24T13,Taken
64,155,2023-05-23T13,Taken
102,211,2022-11-22T16,Taken
19,322,2022-09-02T23,Taken
118,1,2022-05-30T09,Given
54,34,2021-10-16T07,Given
17,340,2021-10-23T15,Given
10,39,2021-05-11T14,Given
53,334,2021-05-25T18,Taken
122,180,2022-05-10T22,Taken
60,290,2022-04-06T08,Given
64,202,2021-08-11T11,Taken
125,85,2022-12-10T13,Given
10,241,2022-01-14T01,Given
83,226,2021-02-21T04,Given
21,235,2021-01-15T07,Given
72,369,2022-03-02T16,Taken
39,321,2022-05-20T18,Taken
67,166,2023-07-15T07,Given
67,318,2022-07-18T23,Taken
97,47,2022-12-15T13,Taken
4,334,2023-08-12T03,Taken
60,86,2022-05-21T11,Given
38,44,2023-03-06T05,Taken
72,264,2021-04-16T17,Given
52,279,2021-05-17T09,Taken
40,298,2021-08-14T09,Given
67,233,2022-04-07T16,Taken
120,154,2022-05-26T06,Given
61,47,2021-01-24T14,Given
79,361,2022-08-27T16,Taken
67,238,2021-05-27T16,Given
118,175,2021-04-14T04,Taken
106,21,2022-06-24T02,Taken
17,119,2022-08-16T19,Taken
36,211,2022-09-05T17,Given
106,287,2023-04-04T22,Taken
118,3,2022-12-16T11,Taken
4,321,2023-07-15T03,Given
115,342,2021-06-17T00,Taken
48,373,2022-03-10T05,Given
64,86,2021-06-19T16,Taken
87,313,2021-10-05T01,Taken
81,150,2023-08-12T14,Given
115,139,2022-08-08T00,Taken
42,60,2021-02-06T03,Given
16,251,2022-11-04T12,Taken
91,92,2021-03-11T23,Taken
27,352,2021-07-09T10,Given
72,345,2023-07-25T21,Given
51,215,2022-11-07T11,Taken
24,369,2022-08-30T23,Given
106,56,2022-08-12T02,Taken
2,302,2021-08-16T22,Given
39,204,2022-05-05T20,Given
115,257,2023-05-07T15,Taken
12,353,2021-01-22T17,Given
8,278,2022-08-26T11,Taken
73,317,2023-08-17T05,Given
45,336,2021-06-21T15,Given
131,77,2022-02-21T07,Taken
84,348,2022-11-22T05,Given
14,175,2022-10-01T13,Taken
38,119,2021-05-27T22,Given
98,65,2023-06-04T00,Taken
12,256,2022-01-30T06,Given
4,245,2023-05-14T21,Given
53,99,2023-07-14T06,Taken
60,194,2023-01-02T02,Taken
59,313,2022-11-17T05,Taken
57,77,2022-04-03T10,Taken
108,279,2021-11-11T03,Taken
59,160,2023-04-06T14,Given
62,257,2022-01-30T04,Given
124,245,2022-01-28T09,Taken
38,60,2023-05-31T03,Given
76,372,2022-11-28T03,Given
62,317,2021-08-20T01,Given
39,86,2023-04-13T19,Taken
38,63,2023-06-29T07,Given
7,93,2021-03-31T12,Taken
57,298,2022-07-08T13,Given
124,194,2021-01-31T17,Taken
67,62,2021-11-03T16,Given
60,63,2021-10-17T03,Given
16,89,2021-11-27T12,Taken
57,60,2022-04-04T22,Given
59,116,2022-09-24T14,Taken
43,361,2023-07-14T08,Taken
88,194,2021-05-07T22,Given
124,253,2023-06-14T12,Given
60,127,2022-08-04T17,Taken
14,338,2021-06-04T00,Given
43,278,2021-06-16T07,Taken
73,340,2022-10-20T18,Taken
91,312,2022-01-25T13,Taken
59,221,2023-07-08T08,Taken
54,120,2023-03-04T20,Taken
81,305,2023-06-03T18,Taken
93,155,2023-06-05T17,Given
59,287,2022-12-20T23,Given
118,229,2022-03-27T18,Given
72,297,2022-05-29T21,Given
8,233,2023-04-07T10,Taken
4,372,2021-07-30T22,Given
39,269,2022-01-12T00,Given
52,305,2023-05-18T16,Given
19,381,2021-09-30T22,Taken
70,77,2022-07-08T03,Given
60,251,2023-03-05T13,Given
54,241,2021-06-05T20,Taken
128,183,2022-06-13T01,Taken
103,353,2023-08-17T20,Taken
43,247,2021-11-15T21,Taken
7,269,2022-11-15T14,Given
114,178,2022-11-27T06,Given
88,314,2022-12-08T09,Given
51,358,2021-08-10T22,Given
7,283,2022-12-25T20,Given
131,334,2023-03-13T08,Given
115,139,2022-10-21T03,Taken
131,294,2021-09-01T12,Taken
120,65,2022-10-28T04,Given
27,93,2022-07-19T02,Given
48,94,2023-05-30T22,Taken
51,356,2022-02-22T02,Taken
49,63,2023-09-12T21,Given
14,53,2022-03-26T01,Given
114,191,2022-12-21T07,Given
94,3,2023-01-26T06,Given
42,245,2023-08-18T10,Given
