character_id,team_id,timestamp,value
105,260,2022-01-18T17,Captained
55,54,2021-02-03T08,Left
66,54,2021-05-29T11,Joined
124,92,2022-01-06T16,Joined
49,274,2023-08-25T19,Left
169,208,2021-05-08T17,Captained
29,234,2022-07-09T10,Joined
21,151,2023-02-13T11,Joined
23,303,2023-08-29T17,Captained
159,225,2022-07-12T14,Captained
124,64,2021-10-16T02,Captained
25,169,2021-09-03T21,Left
50,204,2021-04-10T07,Left
124,118,2021-11-24T14,Captained
77,251,2021-05-23T17,Captained
92,68,2022-11-03T16,Joined
127,234,2021-09-01T03,Joined
159,127,2022-10-28T20,Captained
90,172,2023-03-02T22,Captained
126,225,2023-07-22T16,Joined
66,51,2023-08-06T21,Captained
84,41,2021-12-31T19,Joined
28,130,2023-04-27T04,Left
195,163,2023-07-21T04,Captained
77,133,2022-06-23T20,Left
179,154,2022-06-08T23,Captained
189,113,2021-11-23T23,Left
56,220,2023-07-25T11,Left
166,118,2023-01-04T06,Left
8,288,2021-08-09T06,Joined
142,177,2023-06-17T14,Left
75,113,2021-05-28T10,Left
65,255,2021-11-30T16,Left
11,179,2022-08-16T23,Joined
147,89,2022-09-14T07,Left
126,113,2022-06-04T04,Captained
11,273,2022-04-17T14,Joined
112,21,2023-04-21T06,Joined
140,291,2022-05-17T22,Joined
192,166,2023-02-21T02,Joined
37,118,2023-06-17T13,Captained
169,118,2023-05-12T17,Captained
65,144,2023-04-26T02,Joined
58,245,2021-03-07T04,Joined
155,127,2022-08-30T08,Joined
98,272,2022-03-30T03,Left
69,127,2021-02-28T02,Joined
101,251,2023-06-17T23,Captained
110,106,2021-12-31T13,Captained
36,257,2022-12-13T03,Joined
30,280,2023-09-13T10,Captained
95,50,2023-03-10T16,Left
70,13,2021-08-26T01,Joined
57,115,2021-06-02T02,Left
162,275,2022-06-29T16,Left
85,80,2021-11-26T04,Left
121,255,2022-04-01T10,Joined
102,272,2021-04-09T01,Joined
78,118,2021-07-20T19,Left
78,107,2022-04-17T12,Joined
178,71,2023-01-23T19,Captained
132,238,2021-01-19T18,Joined
124,198,2021-02-16T10,Left
4,299,2023-08-13T23,Left
73,157,2022-01-28T04,Joined
60,120,2021-06-28T15,Left
58,274,2021-08-09T23,Joined
101,217,2023-03-08T01,Captained
28,163,2021-05-11T05,Left
95,13,2023-02-24T23,Left
11,102,2021-12-06T09,Joined
70,252,2021-11-24T19,Joined
68,160,2023-05-31T01,Left
204,132,2023-08-22T19,Captained
186,102,2022-02-19T19,Left
36,80,2021-10-23T09,Captained
184,280,2022-11-04T13,Joined
140,9,2021-06-14T13,Captained
186,201,2022-04-16T16,Joined
159,40,2023-04-25T15,Joined
124,301,2023-04-18T10,Left
126,157,2022-08-29T20,Joined
192,157,2021-01-05T02,Joined
189,99,2023-08-06T08,Left
12,144,2022-07-18T22,Joined
170,3,2022-02-20T08,Left
27,248,2022-07-21T09,Captained
58,144,2022-09-02T06,Captained
85,172,2023-05-27T17,Captained
77,276,2023-03-26T22,Captained
158,96,2023-02-07T10,Joined
92,160,2022-03-03T21,Joined
159,136,2023-08-22T17,Left
170,234,2023-02-17T10,Joined
175,175,2022-04-16T00,Joined
55,214,2022-08-05T14,Left
70,51,2022-05-19T22,Left
189,263,2023-03-02T02,Joined
129,175,2021-09-28T08,Captained
30,210,2022-01-21T04,Left
129,107,2022-02-17T08,Joined
110,32,2022-08-28T13,Left
21,86,2021-06-30T17,Captained
173,118,2022-02-13T08,Joined
189,251,2022-10-01T14,Left
44,172,2021-06-30T10,Captained
43,297,2022-12-25T23,Left
8,257,2021-01-17T06,Joined
77,118,2022-10-06T19,Captained
179,277,2022-01-11T21,Joined
23,210,2022-02-20T18,Captained
50,24,2022-12-10T09,Captained
169,208,2022-12-21T02,Joined
101,39,2021-12-13T06,Left
110,151,2021-03-22T01,Left
73,158,2022-03-31T08,Captained
70,154,2022-04-08T16,Joined
186,68,2022-04-18T13,Captained
27,96,2022-04-11T07,Captained
142,39,2021-08-01T05,Captained
127,3,2021-01-07T09,Left
162,68,2021-11-16T23,Left
163,97,2022-12-26T21,Captained
18,268,2022-11-29T01,Joined
184,19,2021-04-06T00,Left
166,41,2022-03-20T17,Joined
73,179,2021-07-22T19,Left
66,37,2021-03-22T10,Captained
15,57,2023-04-15T13,Joined
184,6,2022-09-11T08,Joined
75,136,2022-05-31T19,Joined
186,229,2022-01-05T18,Captained
40,71,2021-03-12T05,Joined
124,268,2022-09-20T06,Captained
50,2,2023-03-20T00,Left
44,177,2021-08-18T17,Joined
192,159,2022-09-18T20,Captained
23,255,2022-11-15T05,Captained
69,47,2022-01-16T04,Left
195,83,2021-08-20T04,Left
50,11,2021-04-23T00,Captained
75,39,2021-04-07T15,Left
43,229,2021-07-07T23,Left
69,293,2022-07-16T14,Left
107,136,2022-12-21T04,Left
71,251,2022-09-30T14,Captained
4,244,2023-05-16T01,Left
84,169,2022-08-15T05,Left
107,251,2022-02-25T17,Captained
21,275,2023-03-06T07,Captained
178,6,2021-04-27T15,Left
135,97,2023-08-20T21,Left
50,179,2022-09-20T10,Left
124,48,2023-01-27T07,Left
84,39,2023-06-25T21,Captained
38,291,2022-10-15T01,Left
1,287,2021-07-18T18,Joined
44,107,2021-09-27T02,Left
55,175,2023-03-27T10,Joined
140,107,2021-11-10T01,Captained
153,299,2023-04-02T12,Left
60,92,2021-03-17T19,Left
182,2,2021-02-06T02,Left
21,185,2021-10-13T15,Left
50,198,2022-03-20T09,Joined
132,17,2023-05-13T12,Captained
175,144,2023-07-24T12,Captained
95,155,2023-08-10T04,Left
73,104,2022-02-28T04,Captained
11,248,2023-02-28T11,Captained
29,44,2022-02-08T17,Joined
30,17,2023-02-28T02,Left
40,97,2022-01-02T21,Captained
40,231,2021-09-11T00,Joined
61,127,2022-03-26T18,Joined
58,179,2021-02-12T07,Joined
8,15,2021-04-19T20,Left
132,182,2021-07-21T17,Captained
153,130,2021-09-11T02,Left
40,127,2022-12-29T15,Joined
28,175,2023-08-25T09,Captained
1,21,2023-09-04T12,Left
65,245,2023-08-15T01,Left
85,92,2021-04-29T02,Joined
29,54,2021-05-14T18,Left
118,127,2021-04-25T19,Joined
155,99,2022-12-14T00,Left
127,255,2023-01-22T06,Captained
71,177,2023-09-06T12,Left
69,102,2021-07-16T12,Left
25,39,2022-08-23T09,Captained
61,92,2021-05-16T05,Left
15,151,2022-10-16T07,Joined
84,59,2022-11-12T13,Left
25,6,2022-07-12T20,Left
69,102,2021-02-04T17,Joined
153,281,2023-05-24T02,Captained
166,275,2021-10-13T17,Captained
132,24,2022-10-30T05,Captained
140,179,2023-04-08T21,Left
43,94,2021-06-04T22,Left
58,284,2022-11-03T02,Joined
25,109,2023-04-12T05,Joined
56,99,2021-06-21T19,Captained
195,200,2021-03-15T01,Captained
1,268,2021-09-21T03,Captained
155,265,2022-08-31T17,Joined
92,240,2021-09-22T19,Joined
157,159,2022-04-28T15,Joined
102,288,2022-03-07T18,Joined
157,210,2021-05-23T11,Captained
175,238,2023-08-02T12,Captained
101,47,2022-03-19T01,Left
28,203,2023-09-03T05,Left
8,17,2021-02-02T07,Left
189,35,2022-02-23T11,Joined
58,123,2021-09-22T22,Left
58,83,2022-04-14T09,Joined
18,47,2022-05-06T12,Left
15,211,2021-12-05T07,Captained
65,288,2023-08-27T14,Captained
192,158,2021-02-17T13,Left
15,159,2021-02-26T07,Left
179,229,2022-05-23T00,Left
162,102,2023-01-05T11,Left
98,285,2021-04-01T07,Left
129,5,2022-03-29T16,Captained
70,195,2021-06-08T08,Joined
56,158,2023-03-27T18,Joined
12,178,2021-11-06T05,Left
21,235,2022-02-16T08,Captained
92,244,2022-06-27T20,Captained
64,74,2022-10-13T19,Captained
195,119,2021-07-03T13,Left
153,64,2023-04-19T19,Left
50,118,2022-03-16T13,Joined
105,14,2023-07-17T17,Joined
158,35,2021-01-18T07,Left
163,265,2023-07-23T06,Joined
33,14,2021-01-19T22,Left
178,147,2023-01-02T09,Left
170,94,2023-03-24T23,Captained
87,160,2022-04-26T05,Left
70,139,2022-12-28T14,Captained
84,21,2022-04-12T03,Joined
124,19,2023-01-30T02,Left
38,26,2021-05-03T23,Captained
92,151,2022-11-28T03,Left
110,133,2021-07-13T05,Captained
66,68,2021-01-08T21,Left
33,37,2021-05-20T07,Joined
175,225,2021-11-27T09,Joined
87,166,2022-11-30T12,Left
60,177,2021-05-09T11,Joined
153,121,2022-07-17T06,Left
179,68,2021-10-15T13,Left
169,64,2021-03-11T20,Captained
127,40,2021-08-09T22,Left
61,270,2022-08-16T16,Captained
46,71,2022-11-18T06,Captained
27,205,2021-06-09T23,Left
170,274,2023-02-20T04,Joined
135,6,2022-11-07T04,Captained
129,48,2021-06-10T09,Left
65,139,2023-03-15T20,Captained
112,268,2021-06-06T18,Captained
204,21,2023-06-07T02,Joined
105,185,2021-10-09T22,Captained
127,151,2022-12-18T22,Left
198,96,2022-11-25T16,Left
66,228,2021-12-05T02,Captained
58,74,2023-08-20T19,Left
138,260,2021-10-13T19,Captained
189,97,2022-07-26T20,Left
5,30,2022-10-16T19,Captained
60,240,2021-09-12T09,Captained
43,285,2022-04-13T11,Joined
90,301,2022-11-17T17,Left
132,102,2022-12-02T19,Captained
12,126,2023-04-26T09,Left
65,175,2023-03-12T02,Joined
98,268,2021-04-11T00,Captained
118,235,2022-09-05T07,Joined
153,179,2021-09-08T19,Left
138,167,2023-04-20T14,Joined
12,41,2023-07-06T02,Joined
11,211,2022-02-23T00,Left
102,277,2021-10-05T00,Joined
5,220,2022-11-19T07,Left
64,155,2023-01-14T07,Joined
140,178,2021-04-08T17,Captained
166,244,2021-08-26T17,Captained
43,35,2022-05-16T10,Captained
57,231,2021-12-11T16,Captained
198,48,2021-02-04T18,Captained
43,57,2022-05-14T04,Captained
173,107,2021-07-08T13,Left
21,189,2021-03-17T18,Captained
73,287,2022-03-15T17,Captained
15,203,2021-08-10T19,Left
64,201,2023-05-14T01,Left
198,198,2022-02-12T23,Left
150,245,2021-06-02T20,Captained
130,41,2021-05-02T16,Left
75,5,2022-01-09T23,Left
189,157,2022-02-27T14,Captained
192,288,2022-09-14T16,Captained
61,228,2022-02-17T02,Left
163,189,2022-12-06T01,Captained
112,169,2022-02-01T06,Captained
44,104,2022-07-09T21,Captained
49,136,2023-09-02T00,Left
169,277,2022-10-29T17,Left
85,28,2022-01-29T17,Left
11,158,2023-08-20T00,Left
75,71,2021-09-25T02,Left
70,298,2021-04-06T17,Joined
184,37,2023-05-29T21,Captained
77,26,2023-01-07T02,Left
112,37,2022-09-12T11,Left
162,9,2021-12-19T07,Captained
178,158,2022-02-08T03,Left
92,92,2022-08-24T08,Joined
61,222,2022-07-02T03,Joined
12,68,2023-08-28T14,Left
192,35,2021-11-27T18,Left
11,303,2022-02-22T08,Left
40,220,2021-08-01T20,Joined
33,97,2022-05-23T21,Left
68,127,2023-02-22T09,Left
195,151,2022-11-21T12,Joined
121,265,2022-07-19T21,Joined
57,119,2021-04-14T03,Captained
5,64,2021-10-03T03,Left
66,2,2021-12-29T18,Captained
107,205,2023-03-28T05,Joined
18,163,2023-05-17T13,Captained
71,277,2022-12-06T23,Joined
166,270,2023-02-20T04,Left
11,47,2022-05-15T14,Captained
158,203,2022-02-04T15,Left
84,169,2023-01-24T06,Joined
147,238,2022-03-09T00,Joined
195,169,2023-03-19T16,Joined
50,80,2023-02-23T05,Captained
138,157,2023-03-23T08,Left
25,119,2022-02-02T06,Captained
195,93,2021-05-11T08,Captained
90,245,2023-04-08T14,Left
85,127,2023-07-23T17,Captained
179,208,2022-01-18T23,Left
157,30,2022-11-07T19,Left
189,41,2021-12-02T02,Captained
158,277,2022-11-05T10,Joined
162,200,2021-12-10T13,Left
5,154,2023-05-24T04,Joined
5,195,2023-08-03T20,Captained
69,272,2022-11-08T00,Left
64,257,2021-06-12T00,Left
140,28,2023-08-07T11,Captained
178,210,2022-05-12T03,Left
169,41,2022-06-16T14,Left
65,291,2022-04-09T22,Joined
175,234,2022-12-21T16,Joined
132,132,2022-01-25T02,Captained
78,89,2022-11-21T01,Joined
126,144,2023-03-13T00,Joined
121,179,2022-10-02T19,Captained
92,277,2022-01-27T09,Joined
155,275,2021-01-06T02,Captained
70,265,2023-02-02T18,Joined
105,17,2023-03-27T18,Left
23,59,2023-07-10T08,Left
105,127,2023-03-22T12,Left
101,285,2021-03-28T05,Joined
57,30,2021-01-26T13,Joined
30,293,2023-03-16T21,Left
11,102,2023-02-23T03,Joined
36,158,2023-08-08T03,Left
5,244,2023-08-21T02,Joined
79,2,2021-11-22T04,Captained
179,268,2021-05-10T15,Captained
144,245,2023-07-11T00,Left
57,48,2021-11-14T16,Joined
163,158,2022-04-18T13,Joined
112,14,2022-07-10T07,Left
101,139,2022-07-29T12,Left
201,132,2021-10-30T00,Joined
55,126,2022-07-31T18,Captained
1,64,2023-03-15T06,Left
61,175,2023-08-27T08,Joined
179,169,2021-06-07T07,Left
57,223,2021-09-25T01,Left
98,6,2021-07-12T15,Joined
85,273,2021-08-19T16,Captained
77,133,2021-12-06T21,Left
204,123,2023-05-23T10,Joined
84,147,2022-03-05T07,Joined
55,28,2022-12-31T23,Left
43,41,2023-05-20T20,Captained
78,101,2022-01-17T22,Joined
157,234,2023-04-24T09,Captained
87,109,2023-04-06T16,Captained
132,39,2022-06-23T10,Captained
73,144,2021-11-19T13,Left
184,220,2022-03-15T18,Left
129,175,2022-07-30T15,Captained
78,123,2022-07-15T12,Left
175,235,2022-04-13T20,Left
150,255,2022-02-11T19,Left
75,144,2022-04-16T21,Left
138,200,2022-08-29T07,Left
102,201,2021-07-13T17,Captained
144,198,2023-05-27T18,Joined
201,6,2023-05-11T04,Captained
60,97,2021-12-24T00,Joined
101,120,2022-07-28T06,Left
178,44,2023-05-24T09,Left
92,97,2022-11-02T21,Left
71,50,2021-05-23T14,Joined
157,204,2021-10-11T03,Left
73,133,2021-03-26T12,Left
204,169,2023-05-01T12,Joined
57,185,2021-06-06T22,Left
155,139,2023-04-18T14,Joined
46,21,2023-07-11T02,Captained
124,54,2021-10-28T00,Left
147,240,2021-03-31T18,Left
166,13,2021-04-19T12,Joined
150,158,2022-01-11T17,Joined
25,229,2023-06-27T18,Captained
52,166,2021-04-08T08,Captained
144,244,2022-07-25T15,Left
195,263,2022-03-26T04,Captained
43,299,2021-12-22T19,Captained
58,115,2021-12-12T23,Joined
1,104,2023-07-19T16,Captained
126,132,2021-09-30T18,Left
70,177,2023-03-23T19,Joined
186,252,2021-01-17T21,Captained
37,104,2022-05-08T22,Left
175,26,2021-03-14T12,Captained
65,248,2023-05-17T05,Left
55,287,2021-07-15T02,Joined
155,28,2021-09-10T05,Left
195,263,2022-09-25T17,Captained
144,89,2021-06-07T13,Captained
70,201,2023-04-30T16,Left
98,51,2021-07-18T05,Left
43,203,2022-03-30T19,Left
21,251,2022-09-24T12,Left
158,120,2022-11-01T01,Left
73,89,2022-11-08T02,Left
15,182,2022-03-31T16,Joined
4,144,2022-10-12T02,Captained
115,23,2022-07-15T23,Captained
36,298,2022-07-10T02,Captained
130,154,2021-02-23T13,Joined
4,99,2023-08-03T09,Joined
1,291,2023-06-21T02,Captained
153,24,2021-07-24T03,Left
23,101,2021-09-22T02,Left
132,211,2021-02-10T11,Joined
4,93,2021-08-04T20,Left
84,28,2021-06-09T21,Captained
101,175,2022-06-24T01,Left
46,151,2022-06-17T19,Left
142,198,2021-11-04T16,Joined
127,57,2021-01-11T11,Left
64,245,2023-07-21T07,Joined
50,5,2023-02-15T21,Joined
66,177,2021-12-27T13,Left
201,203,2022-02-16T17,Left
40,214,2023-06-06T18,Left
195,64,2021-10-30T19,Left
189,198,2022-04-23T10,Joined
119,231,2021-05-25T16,Left
121,238,2021-07-31T03,Left
66,113,2021-09-16T18,Joined
46,144,2023-02-09T00,Joined
65,23,2021-07-20T21,Left
186,67,2022-12-10T05,Captained
110,265,2022-04-03T19,Joined
184,185,2021-07-07T18,Joined
138,163,2021-01-05T10,Joined
12,5,2022-05-02T23,Captained
52,296,2021-05-13T17,Captained
178,155,2023-08-10T01,Left
158,110,2021-04-09T01,Joined
179,155,2022-03-25T22,Left
77,86,2023-05-22T06,Captained
4,167,2023-08-23T03,Captained
130,59,2021-02-07T19,Captained
55,185,2022-08-13T13,Left
68,48,2022-04-20T03,Captained
135,127,2023-02-25T16,Joined
158,120,2021-11-20T12,Captained
118,6,2021-01-26T22,Captained
84,80,2023-03-28T22,Left
64,39,2022-08-30T22,Joined
43,229,2022-10-16T08,Joined
40,147,2023-03-14T03,Left
186,154,2023-05-25T09,Left
5,5,2023-03-16T07,Joined
110,94,2021-04-29T22,Joined
12,144,2021-05-12T11,Captained
18,298,2022-09-12T21,Captained
191,203,2022-10-16T16,Left
55,175,2023-04-14T11,Joined
138,275,2022-05-19T03,Left
192,158,2023-01-20T03,Captained
121,123,2021-05-20T17,Captained
189,245,2022-10-25T12,Left
11,208,2021-12-21T23,Left
66,214,2022-09-07T21,Captained
144,148,2021-01-03T09,Captained
147,234,2022-09-03T22,Left
60,97,2021-11-08T10,Captained
78,47,2021-11-13T00,Left
68,14,2022-11-13T08,Captained
173,106,2023-04-21T20,Joined
173,113,2023-03-10T11,Joined
102,107,2023-07-27T22,Captained
43,110,2023-03-02T00,Captained
98,21,2022-11-16T16,Left
71,101,2021-04-27T06,Joined
70,132,2021-08-12T15,Left
38,119,2023-06-01T00,Captained
118,274,2022-08-19T03,Captained
18,303,2022-06-04T13,Joined
198,214,2021-07-20T16,Joined
191,198,2021-04-18T15,Captained
73,57,2021-09-25T18,Joined
27,234,2021-11-04T22,Captained
144,144,2022-06-25T13,Captained
198,252,2022-03-08T17,Captained
189,39,2022-12-28T21,Captained
166,102,2021-01-20T23,Joined
124,210,2022-07-09T04,Left
73,77,2021-08-04T22,Left
31,260,2022-01-19T08,Left
85,41,2023-06-26T07,Left
1,234,2021-05-25T11,Left
61,37,2023-07-12T11,Captained
71,118,2021-04-23T09,Captained
70,159,2023-03-14T05,Joined
29,74,2022-09-27T04,Left
38,211,2023-08-13T09,Joined
11,208,2022-12-19T20,Joined
119,50,2023-07-15T07,Left
192,265,2022-03-17T18,Captained
30,44,2022-11-22T15,Captained
66,263,2022-02-04T15,Captained
44,89,2021-03-14T13,Captained
192,113,2023-06-11T17,Left
178,235,2022-01-17T07,Left
81,115,2022-12-30T23,Captained
147,255,2022-06-19T05,Joined
105,263,2023-05-20T22,Joined
138,243,2021-12-09T07,Joined
195,74,2022-05-05T01,Joined
130,77,2023-01-12T20,Captained
44,248,2023-02-28T14,Joined
33,276,2022-01-03T22,Left
64,147,2022-05-31T00,Joined
144,268,2023-03-16T05,Left
64,210,2021-03-03T17,Joined
4,64,2021-09-16T12,Left
71,118,2021-06-18T18,Joined
150,96,2022-05-25T09,Left
182,186,2021-08-10T03,Left
127,177,2022-05-27T07,Joined
75,167,2022-10-17T07,Captained
150,97,2021-02-28T16,Left
1,74,2021-10-02T22,Captained
79,99,2022-04-20T04,Captained
170,155,2022-05-07T07,Captained
115,37,2021-09-15T08,Left
105,13,2023-08-22T16,Captained
66,147,2023-06-22T09,Joined
52,147,2023-04-11T06,Captained
119,142,2021-04-24T20,Captained
155,109,2021-03-03T03,Joined
179,160,2023-04-30T07,Captained
37,240,2023-05-12T03,Captained
204,48,2023-02-12T12,Left
77,106,2021-02-03T06,Left
29,67,2021-10-15T12,Captained
158,265,2023-05-14T17,Left
66,245,2022-01-05T22,Joined
138,11,2021-12-17T23,Left
126,99,2023-06-20T21,Left
21,57,2021-03-12T20,Captained
191,148,2021-07-25T12,Joined
15,71,2021-10-16T13,Captained
29,30,2022-07-03T16,Joined
28,15,2022-07-30T06,Left
28,115,2021-04-30T06,Left
21,274,2022-04-19T07,Joined
129,235,2023-07-17T09,Left
132,28,2023-01-12T08,Captained
105,106,2022-10-28T03,Left
142,151,2023-07-02T18,Joined
52,35,2021-05-28T10,Joined
70,6,2022-11-12T12,Captained
52,139,2023-04-20T08,Captained
189,44,2023-04-30T07,Captained
64,238,2022-10-07T13,Joined
147,41,2022-09-24T12,Joined
178,118,2023-05-16T16,Captained
198,175,2021-11-28T04,Left
38,28,2023-04-16T13,Left
79,17,2021-06-09T04,Joined
33,147,2022-01-29T22,Left
66,273,2022-01-27T01,Left
33,166,2021-12-27T04,Joined
18,68,2023-07-17T16,Joined
124,71,2023-05-03T21,Joined
169,200,2022-05-05T22,Left
118,92,2021-02-27T20,Captained
69,238,2022-09-18T12,Left
21,167,2022-04-16T23,Left
73,44,2022-12-06T02,Joined
182,281,2023-08-20T15,Captained
64,288,2023-07-15T19,Captained
29,14,2021-01-09T11,Captained
138,272,2023-05-19T20,Joined
201,299,2023-03-15T12,Joined
173,115,2021-11-14T15,Joined
173,167,2023-09-02T10,Captained
191,273,2022-05-28T11,Captained
70,59,2023-06-05T16,Captained
65,142,2022-09-18T13,Joined
92,238,2021-11-02T16,Left
65,200,2022-12-28T15,Joined
36,97,2022-04-17T17,Captained
36,37,2023-03-16T01,Captained
23,44,2023-04-15T12,Left
38,14,2022-11-13T04,Left
115,74,2021-10-03T17,Left
189,169,2021-08-25T02,Left
18,303,2022-08-01T01,Joined
84,205,2023-06-02T04,Left
81,200,2022-02-01T18,Left
40,32,2021-11-21T21,Joined
110,80,2023-06-09T06,Left
105,291,2022-12-16T19,Captained
124,248,2021-09-19T15,Captained
124,273,2023-05-16T14,Joined
4,245,2021-03-16T09,Left
150,47,2021-07-02T11,Joined
64,9,2023-04-25T18,Joined
195,48,2023-08-22T13,Captained
90,186,2022-12-13T21,Joined
5,166,2022-05-16T21,Joined
4,40,2022-10-17T17,Joined
129,284,2022-09-30T22,Captained
101,89,2022-02-08T17,Left
61,13,2023-06-17T05,Joined
68,89,2022-08-08T08,Joined
142,77,2022-01-02T23,Captained
31,277,2021-04-19T02,Left
12,96,2021-10-30T13,Captained
129,182,2022-03-18T02,Captained
95,255,2023-01-05T10,Captained
43,189,2022-10-29T11,Left
12,281,2022-05-06T06,Captained
75,296,2022-05-11T18,Left
70,182,2022-08-29T22,Joined
78,169,2021-03-11T16,Left
105,179,2021-12-04T11,Left
68,26,2023-03-01T09,Left
85,77,2022-08-27T12,Captained
29,28,2021-11-17T03,Captained
30,263,2021-07-13T16,Left
101,238,2022-05-10T13,Left
79,39,2021-10-09T05,Left
144,169,2022-06-19T01,Joined
64,276,2022-04-10T02,Joined
162,23,2021-04-08T12,Left
55,51,2023-06-07T02,Joined
5,48,2021-07-30T14,Left
1,284,2023-04-05T21,Joined
192,228,2023-02-19T05,Left
87,297,2023-05-12T08,Captained
195,178,2022-10-23T02,Left
159,142,2022-05-24T14,Joined
11,270,2022-06-19T14,Captained
142,274,2022-02-12T19,Left
124,270,2022-06-13T22,Joined
28,204,2022-08-26T22,Left
31,240,2022-07-22T06,Captained
182,133,2021-11-28T18,Captained
49,198,2023-05-12T03,Captained
189,39,2022-04-22T03,Captained
170,39,2021-02-09T08,Captained
144,97,2021-02-15T18,Captained
157,133,2022-11-20T20,Joined
142,11,2022-05-11T15,Joined
186,252,2021-11-04T05,Captained
182,80,2022-08-13T06,Captained
18,172,2022-08-17T13,Left
58,9,2023-07-03T14,Left
170,139,2021-10-09T01,Left
69,14,2021-09-01T09,Joined
44,118,2022-03-17T18,Captained
40,231,2022-01-20T14,Joined
15,40,2021-02-25T02,Left
79,301,2021-12-15T08,Joined
55,89,2023-02-15T16,Left
30,83,2021-02-09T11,Left
129,235,2022-10-04T07,Left
127,177,2022-05-22T10,Joined
92,35,2022-07-04T23,Joined
71,260,2023-06-07T14,Joined
153,203,2022-05-06T08,Left
5,126,2022-03-16T00,Captained
37,94,2021-09-30T15,Captained
81,51,2023-02-25T23,Left
52,303,2022-06-29T04,Left
129,6,2022-06-30T09,Left
118,133,2023-04-22T03,Captained
21,270,2021-05-21T04,Captained
43,62,2023-06-23T05,Captained
107,126,2022-06-23T05,Captained
121,13,2022-08-10T22,Joined
110,133,2023-03-11T04,Joined
73,132,2023-02-21T17,Left
46,113,2021-06-12T22,Left
52,126,2023-02-27T00,Captained
49,123,2021-02-14T01,Captained
46,30,2021-06-04T19,Joined
107,251,2021-12-25T20,Joined
11,217,2022-02-25T16,Joined
124,260,2021-02-19T13,Captained
121,217,2021-05-27T21,Left
153,200,2022-01-02T09,Joined
204,255,2022-03-30T04,Captained
124,223,2021-01-13T09,Left
166,270,2021-08-11T11,Captained
144,110,2021-06-07T00,Captained
173,86,2022-04-13T23,Joined
12,298,2022-03-13T11,Left
84,136,2022-02-03T18,Joined
1,284,2021-04-21T13,Joined
37,47,2021-12-04T14,Captained
195,17,2022-10-14T10,Captained
70,89,2022-10-10T14,Joined
112,106,2021-02-02T07,Captained
204,260,2022-12-27T11,Captained
49,89,2023-03-28T13,Captained
90,217,2023-07-01T21,Captained
173,291,2021-07-02T03,Left
23,163,2022-10-29T21,Captained
1,234,2023-08-29T03,Left
52,74,2023-03-18T07,Left
85,210,2021-01-21T05,Captained
43,273,2022-08-09T12,Joined
33,166,2023-02-08T16,Captained
37,296,2021-11-08T12,Joined
33,235,2022-12-13T00,Joined
33,62,2022-07-24T05,Captained
11,96,2022-06-30T09,Joined
132,77,2021-04-13T11,Joined
192,32,2023-07-08T08,Captained
191,243,2021-06-29T18,Joined
178,172,2022-05-17T03,Left
155,21,2021-11-19T08,Joined
184,296,2021-11-06T08,Left
92,19,2023-09-08T21,Left
38,303,2021-08-06T22,Captained
127,234,2021-08-02T14,Captained
40,121,2022-10-12T04,Left
36,228,2022-08-10T12,Joined
173,13,2023-06-01T20,Left
81,179,2021-04-26T18,Joined
60,119,2023-02-09T00,Left
61,17,2021-02-15T16,Left
37,50,2022-08-16T10,Captained
98,50,2022-11-13T18,Joined
144,177,2023-02-01T23,Captained
153,104,2022-03-24T21,Left
46,101,2022-04-28T20,Captained
175,51,2023-04-21T06,Joined
78,41,2022-06-07T23,Joined
112,235,2023-02-03T15,Joined
21,167,2023-03-30T05,Joined
135,44,2021-12-26T21,Joined
195,157,2023-06-06T09,Left
157,270,2023-02-19T05,Left
158,157,2023-05-20T13,Captained
191,80,2022-01-06T04,Joined
127,229,2021-01-03T03,Joined
56,274,2022-06-25T11,Left
23,118,2023-08-14T03,Captained
198,96,2022-11-16T08,Captained
189,298,2021-01-14T06,Captained
166,252,2022-05-29T17,Captained
138,127,2021-04-20T12,Captained
66,5,2021-01-26T21,Captained
95,277,2021-05-21T14,Left
71,238,2021-04-09T14,Joined
64,195,2022-05-19T12,Joined
126,106,2022-03-12T22,Captained
44,217,2021-05-16T04,Captained
37,23,2021-05-13T03,Joined
28,47,2023-08-12T19,Captained
71,280,2023-04-01T21,Joined
29,21,2022-01-06T14,Joined
12,39,2022-01-22T02,Left
30,172,2022-04-11T00,Joined
159,159,2022-01-20T12,Joined
95,277,2023-02-02T19,Left
78,217,2021-05-06T20,Joined
28,296,2022-12-26T12,Captained
55,130,2022-04-08T16,Left
81,17,2023-08-27T22,Left
189,301,2022-02-03T09,Joined
61,71,2023-03-17T07,Left
15,89,2022-03-18T19,Joined
138,120,2022-05-05T00,Captained
5,30,2022-03-05T03,Left
37,147,2022-09-25T21,Captained
162,118,2022-05-18T12,Left
142,220,2021-06-10T23,Left
191,265,2023-03-12T04,Joined
85,3,2021-06-20T03,Joined
112,99,2021-05-28T21,Left
8,284,2022-03-17T01,Captained
158,298,2021-12-28T23,Captained
130,303,2023-08-28T12,Joined
11,251,2021-02-10T14,Captained
155,208,2022-03-16T19,Left
92,229,2022-09-13T12,Joined
121,26,2022-01-02T16,Captained
70,127,2023-04-21T01,Joined
189,260,2022-05-18T15,Left
15,297,2021-10-26T17,Captained
66,251,2022-07-06T21,Left
178,155,2022-10-26T13,Left
